pair_id,cx,cy,corr_score,psr,context_128,phase_residual,phase_penalty,dist_to_center,peak_margin,is_correct,ncc_delta,center_delta,phase_delta,context_delta,rank_by_ncc,rank_by_phase,rank_by_center,family_size,family_population,nearest_competitor_ncc
pair_000,843.0,383.0,0.7567593455314636,2.412644624710083,0.5422362649797551,0.04803216829895973,0.1662132317597294,362.4058498424108,0.7567593455314636,0,0.0027108192443847656,16.73193108500334,-0.0036212000995874405,-0.04792215317529669,95,65,120,19,19,0.8170263767242432
pair_000,851.0,872.0,0.7563304305076599,2.4136340618133545,0.567234705390675,0.04322643205523491,0.05,511.45381023118796,0.7563304305076599,0,0.0022819042205810547,165.77989147378048,-0.008426936343312263,-0.02292371276437677,96,33,194,7,7,0.7995795011520386
pair_000,298.0,236.0,0.7562143802642822,2.4498133659362793,0.7352919749183351,0.03858599066734314,0.05,332.41540277189324,0.7562143802642822,0,0.002165853977203369,-13.258515985514236,-0.013067377731204033,0.14513355676328332,97,12,91,20,20,0.828399658203125
pair_000,580.0,855.0,0.7554603219032288,2.4121510982513428,0.522216546240437,0.050244491547346115,0.05,363.90245945857527,0.7554603219032288,0,0.0014117956161499023,18.228540701167788,-0.0014088768512010574,-0.06794187191461476,98,89,122,11,11,0.8183148503303528
pair_000,308.0,838.0,0.7553507089614868,2.4412941932678223,0.74116719156302,0.05326719954609871,0.05,388.72612466876984,0.7553507089614868,0,0.001302182674407959,43.052205911362364,0.0016138311475515366,0.15100877340796826,99,119,143,13,13,0.802534282207489
pair_000,296.0,101.0,0.7542892098426819,2.577141284942627,0.754668359615806,0.051906272768974304,0.2,448.12609832501386,0.7542892098426819,0,0.00024068355560302734,102.45217956760638,0.00025290437042713165,0.16450994146075426,100,104,175,16,16,0.828399658203125
pair_000,299.0,252.0,0.7538078427314758,2.622713088989258,0.5597403876739256,0.0499652698636055,0.16249999999999998,319.22562553780045,0.7538078427314758,0,-0.00024068355560302734,-26.448293219607024,-0.0016880985349416733,-0.030418030481126124,101,83,86,17,17,0.828399658203125
pair_000,845.0,502.0,0.7532787919044495,2.482771396636963,0.43053873658303965,0.050970304757356644,0.05,345.0057970527452,0.7532787919044495,0,-0.0007697343826293945,-0.6681217046622692,-0.0006830636411905289,-0.15961968157201212,102,98,98,18,18,0.8170263767242432
pair_000,308.0,827.0,0.7488393187522888,2.494459390640259,0.7545020397964973,0.05748138576745987,0.16249999999999998,379.2004746832472,0.7488393187522888,0,-0.005209207534790039,33.526555925839716,0.005828017368912697,0.16434362164144556,103,149,138,15,15,0.802534282207489
pair_000,838.0,92.0,0.7476822733879089,2.5387372970581055,0.6154200541268255,0.04861665889620781,0.125,529.8188369622205,0.7476822733879089,0,-0.006366252899169922,184.14491820481305,-0.003036709502339363,0.025261635971773777,104,70,200,14,14,0.8202914595603943
pair_000,847.0,631.0,0.7469722628593445,2.5437943935394287,0.5479446877806236,0.05567743256688118,0.05,370.9043003255692,0.7469722628593445,0,-0.007076263427734375,25.230381568161704,0.004024064168334007,-0.042213730374428216,105,142,127,16,16,0.8182953000068665
pair_000,576.0,630.0,0.7435882687568665,2.618588924407959,0.5991230026237425,0.05860123783349991,0.16249999999999998,150.58552387264854,0.7435882687568665,0,-0.010460257530212402,-195.08839488475894,0.006947869434952736,0.00896458446869075,106,160,22,15,15,0.840872585773468
pair_000,579.0,812.0,0.7413783669471741,2.6108498573303223,0.5818678925421787,0.05245717987418175,0.1662132317597294,321.846236578898,0.7413783669471741,0,-0.012670159339904785,-23.827682178509463,0.0008038114756345749,-0.008290525612873023,107,112,87,14,14,0.8280252814292908
