pair_id,x,y,theta,scale,found,score
pair_062,322.12044622463014,581.9139337576783,-2.5,8.299999999999999,1,0.9162025278567504
pair_063,612.7664548688224,489.09201445808725,2.75,11.499999999999998,1,0.9204160580402724
pair_064,556.0004183016798,449.87254290041426,3.0,9.4,1,0.9517533601634728
pair_065,373.49954605351553,603.548690913633,-3.25,11.999999999999998,1,0.9479168512386446
pair_066,509.98295654837966,567.0163641910303,-0.5,10.199999999999998,1,0.9247806632898352
pair_067,528.9938917764094,440.8356815973543,4.0,9.299999999999995,1,0.9202917100647522
pair_068,0.0,0.0,0.0,0.0,0,0.0
pair_069,472.8215349238427,554.6575432864668,0.5,8.799999999999999,1,0.8958683816538378
pair_070,0.0,0.0,0.0,0.0,0,0.0
pair_071,556.9567070686365,576.0292385776245,1.25,10.199999999999998,1,0.953366713074223
pair_072,418.8900379061806,631.9606391879881,-0.5,10.4,1,0.9318278123836312
pair_073,0.0,0.0,0.0,0.0,0,0.0
pair_074,550.9710882556607,562.9396152545245,-1.5,8.799999999999999,1,0.9281344331921104
pair_075,0.0,0.0,0.0,0.0,0,0.0
pair_076,0.0,0.0,0.0,0.0,0,0.0
pair_077,571.5,478.82005098400407,-3.25,11.599999999999998,1,0.9059769559518196
pair_078,0.0,0.0,0.0,0.0,0,0.0
pair_079,437.72429312314983,512.2216687593793,2.0,9.599999999999998,1,0.9256389585529043
pair_080,0.0,0.0,0.0,0.0,0,0.0
pair_081,643.4572037500714,625.3562551904532,0.5,9.499999999999998,1,0.894183230117568
pair_082,0.0,0.0,0.0,0.0,0,0.0
pair_083,0.0,0.0,0.0,0.0,0,0.0
pair_084,457.55505514013487,550.2318500591504,3.25,9.199999999999998,1,0.9306431040145532
pair_085,0.0,0.0,0.0,0.0,0,0.0
pair_086,0.0,0.0,0.0,0.0,0,0.0
pair_087,562.032969354998,483.76609268796625,-0.75,9.999999999999998,1,0.9471451139598572
pair_088,583.130616243142,635.8124754770871,0.5,8.599999999999998,1,0.9445538797741244
pair_089,614.8540324823965,401.09919847188735,-3.5,11.599999999999998,1,0.9141876448696764
pair_090,348.042064493987,417.60285830016664,4.75,9.8,1,0.9498443846813012
pair_091,0.0,0.0,0.0,0.0,0,0.0
pair_092,398.9321464049712,369.88554891228966,4.75,9.099999999999998,1,0.9228706472226286
pair_093,567.209047161841,513.5593934568006,-2.5,8.399999999999999,1,0.9405538365165635
pair_094,0.0,0.0,0.0,0.0,0,0.0
pair_095,631.0212933352617,614.1651669668205,3.25,11.599999999999998,1,0.9040962481287996
pair_096,0.0,0.0,0.0,0.0,0,0.0
pair_097,537.1678706836245,462.4341768792608,0.25,11.499999999999998,1,0.9470059318846186
pair_098,0.0,0.0,0.0,0.0,0,0.0
pair_099,416.90456649943303,408.8779506500968,4.0,8.799999999999999,1,0.9032874203102574
pair_100,496.55527495158583,472.27020722391507,3.75,9.699999999999998,1,0.9545167853310972
pair_101,617.8953704618389,658.7918035270787,-0.5,8.599999999999998,1,0.932367155219344
pair_102,0.0,0.0,0.0,0.0,0,0.0
pair_103,461.08298276835126,582.1204774532794,3.5,11.9,1,0.9062747187702328
pair_104,0.0,0.0,0.0,0.0,0,0.0
pair_105,390.48110314220975,437.69937610262417,-4.75,11.999999999999998,1,0.954544308440178
pair_106,353.031827088571,447.9800743996062,3.5,10.199999999999998,1,0.9121003253622542
pair_107,551.9964288543223,330.7537695176859,0.0,8.499999999999998,1,0.9437504147819882
pair_108,0.0,0.0,0.0,0.0,0,0.0
pair_109,595.0132721154895,558.3124069209564,-2.25,11.2,1,0.9403249166756338
pair_110,0.0,0.0,0.0,0.0,0,0.0
pair_111,641.7295385391167,514.2424734260023,-1.0,8.1,1,0.9046334073845465
pair_112,0.0,0.0,0.0,0.0,0,0.0
pair_113,0.0,0.0,0.0,0.0,0,0.0
pair_114,641.4941659138755,410.5125388786744,0.5,10.3,1,0.9457364954860004
pair_115,400.5,559.8161493553009,-2.25,11.9,1,0.918473690889302
pair_116,0.0,0.0,0.0,0.0,0,0.0
pair_117,463.6904279322361,378.2570870163986,4.75,11.599999999999998,1,0.9301807294218452
pair_118,0.0,0.0,0.0,0.0,0,0.0
pair_119,0.0,0.0,0.0,0.0,0,0.0
pair_120,0.0,0.0,0.0,0.0,0,0.0
pair_121,0.0,0.0,0.0,0.0,0,0.0
pair_122,455.43047975167065,564.5783599177371,-0.5,9.699999999999998,1,0.953697928293788
pair_123,0.0,0.0,0.0,0.0,0,0.0
pair_124,0.0,0.0,0.0,0.0,0,0.0
pair_125,605.5640501392593,541.5394143532717,-3.5,10.299999999999995,1,0.9315780946609692
pair_126,538.9989068748755,480.9374861461296,1.0,11.599999999999998,1,0.9369455450907326
pair_127,0.0,0.0,0.0,0.0,0,0.0
pair_128,0.0,0.0,0.0,0.0,0,0.0
pair_129,382.12620807632516,544.7889648094837,-3.25,8.599999999999998,1,0.9027215869913224
pair_130,418.78340006901993,549.4734911197995,-4.0,10.999999999999998,1,0.9302763919919648
pair_131,619.3811317399628,408.4444764007298,1.25,9.7,1,0.9455999281047298
pair_132,0.0,0.0,0.0,0.0,0,0.0
pair_133,592.309422740148,394.19971869281363,4.0,10.7,1,0.9183775415536763
pair_134,0.0,0.0,0.0,0.0,0,0.0
pair_135,593.5946692411495,434.14842843730435,-0.5,8.1,1,0.9265914917039656
pair_136,0.0,0.0,0.0,0.0,0,0.0
pair_137,0.0,0.0,0.0,0.0,0,0.0
pair_138,0.0,0.0,0.0,0.0,0,0.0
pair_139,468.53329061147303,617.054414322392,1.25,9.699999999999998,1,0.9105160049289754
pair_140,569.4642086330269,563.4915292617752,3.25,8.999999999999998,1,0.9155681677488068
pair_141,0.0,0.0,0.0,0.0,0,0.0
pair_142,0.0,0.0,0.0,0.0,0,0.0
pair_143,0.0,0.0,0.0,0.0,0,0.0
pair_144,0.0,0.0,0.0,0.0,0,0.0
pair_145,0.0,0.0,0.0,0.0,0,0.0
pair_146,0.0,0.0,0.0,0.0,0,0.0
pair_147,0.0,0.0,0.0,0.0,0,0.0
pair_148,0.0,0.0,0.0,0.0,0,0.0
pair_149,0.0,0.0,0.0,0.0,0,0.0
pair_150,0.0,0.0,0.0,0.0,0,0.0
pair_151,0.0,0.0,0.0,0.0,0,0.0
pair_152,0.0,0.0,0.0,0.0,0,0.0
pair_153,0.0,0.0,0.0,0.0,0,0.0
pair_154,0.0,0.0,0.0,0.0,0,0.0
pair_155,0.0,0.0,0.0,0.0,0,0.0
pair_156,0.0,0.0,0.0,0.0,0,0.0
pair_157,0.0,0.0,0.0,0.0,0,0.0
pair_158,0.0,0.0,0.0,0.0,0,0.0
pair_159,474.00299049872865,393.8566108806559,2.0,9.099999999999998,1,0.8982361540004078
pair_160,0.0,0.0,0.0,0.0,0,0.0
pair_161,0.0,0.0,0.0,0.0,0,0.0
pair_162,0.0,0.0,0.0,0.0,0,0.0
pair_163,0.0,0.0,0.0,0.0,0,0.0
pair_164,0.0,0.0,0.0,0.0,0,0.0
pair_165,0.0,0.0,0.0,0.0,0,0.0
pair_166,0.0,0.0,0.0,0.0,0,0.0
pair_167,0.0,0.0,0.0,0.0,0,0.0
pair_168,0.0,0.0,0.0,0.0,0,0.0
pair_169,0.0,0.0,0.0,0.0,0,0.0
pair_170,0.0,0.0,0.0,0.0,0,0.0
pair_171,0.0,0.0,0.0,0.0,0,0.0
pair_172,0.0,0.0,0.0,0.0,0,0.0
pair_173,0.0,0.0,0.0,0.0,0,0.0
pair_174,0.0,0.0,0.0,0.0,0,0.0
pair_175,0.0,0.0,0.0,0.0,0,0.0
pair_176,0.0,0.0,0.0,0.0,0,0.0
pair_177,0.0,0.0,0.0,0.0,0,0.0
pair_178,0.0,0.0,0.0,0.0,0,0.0
pair_179,0.0,0.0,0.0,0.0,0,0.0
