pair_id,cx,cy,corr_score,psr,context_128,context_combined,phase_penalty,family_population,dist_to_center,neigh_cons,grad_ncc,queue,gt_found,gt_x,gt_y,mode_strong,corr_score_rel,psr_rel,context_128_rel,context_combined_rel,phase_penalty_rel,dist_to_center_rel,neigh_cons_rel,grad_ncc_rel,family_ratio,v25_ml_score,is_correct
pair_000,577.0,711.0,0.8280252814292908,0,0.7328451463981336,0.7480260059016925,0.05,268,224.61077445216202,0.7754122912883759,0.7277916669845581,V25,1,571.9958979375593,398.53034370617024,1,0.02982655167579651,0.0,0.09058464201972583,0.09595253241846513,0.0,-121.20492219020761,0.0007726401090621948,0.05477669835090637,1.7866666666666666,0.0003024335077410732,0
pair_000,576.0,652.0,0.8279562592506409,0,0.6579300440445364,0.6763266545727726,0.05,268,169.941166289984,0.8049297332763672,0.720045268535614,V25,1,571.9958979375593,398.53034370617024,1,0.029757529497146606,0.0,0.015669539666128607,0.024253181089545217,0.0,-175.87453035238562,0.030290082097053528,0.04703029990196228,1.7866666666666666,0.0032426350384293077,0
pair_000,306.0,694.0,0.8270753026008606,0,0.6580249838550423,0.6752431113077358,0.05,268,274.35743110038044,0.8050681054592133,0.7296146750450134,V25,1,571.9958979375593,398.53034370617024,1,0.028876572847366333,0.0,0.015764479476634508,0.023169637824508427,0.0,-71.45826554198919,0.030428454279899597,0.056599706411361694,1.7866666666666666,0.00020544952772628383,0
pair_000,573.0,447.0,0.8264375925064087,0,0.5938147839575789,0.6200467045263752,0.05,268,90.21086409075129,0.8055058419704437,0.7161039710044861,V25,1,571.9958979375593,398.53034370617024,1,0.02823886275291443,0.0,-0.04844572042082884,-0.03202676895685219,0.0,-255.60483255161836,0.030866190791130066,0.04308900237083435,1.7866666666666666,0.02267603865793325,0
pair_000,301.0,387.0,0.8239536881446838,0,0.595687586312959,0.6180507810200246,0.05,268,228.84492565927695,0.8013627529144287,0.7199066877365112,V25,1,571.9958979375593,398.53034370617024,1,0.025754958391189575,0.0,-0.04657291806544872,-0.034022692463202775,0.0,-116.97077098309268,0.02672310173511505,0.0468917191028595,1.7866666666666666,0.00013560606832776828,0
pair_000,573.0,463.0,0.8237021565437317,0,0.7259612933402492,0.7412636795306982,0.05,268,81.8413098624405,0.802261084318161,0.7149497866630554,R3,1,571.9958979375593,398.53034370617024,1,0.025503426790237427,0.0,0.08370078896184141,0.08919020604747074,0.0,-263.97438677992915,0.02762143313884735,0.041934818029403687,1.7866666666666666,0.019998548672637305,0
pair_000,302.0,446.0,0.8232266306877136,0,0.6598995187555473,0.6784910281158201,0.0875,268,205.23157651784484,0.8017489016056061,0.7195689082145691,V25,1,571.9958979375593,398.53034370617024,1,0.02502790093421936,0.0,0.01763901437713955,0.026417554632592655,0.03749999999999999,-140.5841201245248,0.02710925042629242,0.04655393958091736,1.7866666666666666,0.0002373410732099464,0
pair_000,297.0,139.0,0.8228095173835754,0,0.5929124923446443,0.6192148743338008,0.16249999999999998,268,414.16180412973864,0.8011808097362518,0.7105376124382019,V25,1,571.9958979375593,398.53034370617024,1,0.024610787630081177,0.0,-0.04934801203376349,-0.03285859914942657,0.11249999999999998,68.34610748736901,0.02654115855693817,0.03752264380455017,1.7866666666666666,0.0001233646091977514,0
pair_000,568.0,167.0,0.8228044509887695,0,0.6559394525393507,0.6743070851857498,0.05,268,339.8720347424895,0.8011170625686646,0.7155341506004333,V25,1,571.9958979375593,398.53034370617024,1,0.02460572123527527,0.0,0.01367894816094295,0.02223361170252236,0.0,-5.943661899880112,0.02647741138935089,0.042519181966781616,1.7866666666666666,7.924873367716513e-05,0
pair_000,573.0,474.0,0.8210021257400513,0,0.7244758205121671,0.740364590591583,0.1662132317597294,268,77.4919350642375,0.8006535768508911,0.7136493921279907,V25,1,571.9958979375593,398.53034370617024,1,0.022803395986557007,0.0,0.08221531613375932,0.08829111710835558,0.1162132317597294,-268.3237615781321,0.026013925671577454,0.04063442349433899,1.7866666666666666,0.005073163544387935,0
pair_000,838.0,103.0,0.8202914595603943,0,0.6596730451495443,0.6758655013964181,0.05,268,521.3952435532951,0.780446469783783,0.7249836325645447,V25,1,571.9958979375593,398.53034370617024,1,0.022092729806900024,0.0,0.01741254077113652,0.023792027913190683,0.0,175.5795469109255,0.005806818604469299,0.051968663930892944,1.7866666666666666,8.212790862529036e-05,0
pair_000,577.0,706.0,0.8197323679924011,0,0.5896470711098091,0.6167519464496924,0.16249999999999998,268,219.92044015961773,0.7747422456741333,0.6994674801826477,R3,1,571.9958979375593,398.53034370617024,1,0.02153363823890686,0.0,-0.052613433268598686,-0.03532152703353497,0.11249999999999998,-125.8952564827519,0.00010259449481964111,0.02645251154899597,1.7866666666666666,0.0001243630050434513,0
pair_000,301.0,376.0,0.8191542625427246,0,0.5905717329716635,0.6139807836649042,0.16249999999999998,268,234.47174669882938,0.7666399478912354,0.7047212719917297,V25,1,571.9958979375593,398.53034370617024,1,0.020955532789230347,0.0,-0.051688771406744216,-0.038092689818323255,0.11249999999999998,-111.34394994354025,-0.007999703288078308,0.031706303358078,1.7866666666666666,0.00018244606252224035,0
pair_000,840.0,227.0,0.8191380500793457,0,0.6595601364374828,0.6743402005604293,0.05,268,436.0378423944417,0.784727156162262,0.7220196723937988,V25,1,571.9958979375593,398.53034370617024,1,0.02093932032585144,0.0,0.017299632059075032,0.022266727077201898,0.0,90.2221457520721,0.010087504982948303,0.049004703760147095,1.7866666666666666,8.978705275219741e-05,0
pair_000,303.0,500.0,0.8190703392028809,0,0.5941938681944797,0.6184727009523141,0.16249999999999998,268,197.0,0.7987533807754517,0.7043498158454895,V25,1,571.9958979375593,398.53034370617024,1,0.020871609449386597,0.0,-0.048066636183928035,-0.033600772530913314,0.11249999999999998,-148.81569664236963,0.024113729596138,0.03133484721183777,1.7866666666666666,0.0009823962145367132,0
pair_000,302.0,457.0,0.8187663555145264,0,0.657958712906874,0.6730590461157318,0.125,268,202.6153992173349,0.7960842847824097,0.7206511497497559,V25,1,571.9958979375593,398.53034370617024,1,0.020567625761032104,0.0,0.015698208528466262,0.020985572632504335,0.075,-143.20029742503473,0.02144463360309601,0.047636181116104126,1.7866666666666666,0.00024371887433737464,0
pair_000,580.0,882.0,0.8183148503303528,0,0.6823045456002249,0.7010833270509667,0.05,268,390.287073831558,0.7966572940349579,0.7010511159896851,V25,1,571.9958979375593,398.53034370617024,1,0.02011612057685852,0.0,0.04004404122181715,0.04900985356773924,0.0,44.47137718918839,0.022017642855644226,0.028036147356033325,1.7866666666666666,8.479944737466556e-05,0
pair_000,847.0,642.0,0.8182953000068665,0,0.586171349032494,0.6140703770991669,0.05,268,374.9306602559999,0.7772314250469208,0.7199530601501465,V25,1,571.9958979375593,398.53034370617024,1,0.020096570253372192,0.0,-0.056089155345913744,-0.03800309638406052,0.0,29.114963613630266,0.0025917738676071167,0.04693809151649475,1.7866666666666666,0.00019196589205299391,0
pair_000,844.0,475.0,0.8170263767242432,0,0.6548437509739037,0.6737213537529594,0.05,268,344.90723390500233,0.7950998544692993,0.7222398519515991,V25,1,571.9958979375593,398.53034370617024,1,0.0188276469707489,0.0,0.012583246595495923,0.021647880269731967,0.0,-0.9084627373673015,0.020460203289985657,0.04922488331794739,1.7866666666666666,7.280958895635062e-05,0
pair_000,297.0,155.0,0.8170180916786194,0,0.7216912035010346,0.7352931485316945,0.05,268,400.2923931328198,0.7945387065410614,0.7115412354469299,V25,1,571.9958979375593,398.53034370617024,1,0.018819361925125122,0.0,0.07943069912262679,0.08321967504846706,0.0,54.476696490450195,0.01989905536174774,0.0385262668132782,1.7866666666666666,9.821147683232391e-05,0
pair_000,567.0,113.0,0.8166486024856567,0,0.7131556628883716,0.7294415458567118,0.05,268,392.75692228145385,0.7948239147663116,0.7084253430366516,V25,1,571.9958979375593,398.53034370617024,1,0.018449872732162476,0.0,0.07089515850996386,0.07736807237348442,0.0,46.94122563908422,0.020184263586997986,0.03541037440299988,1.7866666666666666,8.884661717194274e-05,0
pair_000,569.0,221.0,0.8163753151893616,0,0.5913672402857273,0.6195490899635263,0.05,268,287.4056366879397,0.7961748242378235,0.6925107836723328,R3,1,571.9958979375593,398.53034370617024,1,0.01817658543586731,0.0,-0.05089326409268047,-0.032524383519701106,0.0,-58.410059954429926,0.021535173058509827,0.01949581503868103,1.7866666666666666,0.00018836978027167748,0
pair_000,843.0,405.0,0.8156884908676147,0,0.5923027107108552,0.6120236191715347,0.05,268,355.9129106958611,0.79483962059021,0.7046799659729004,V25,1,571.9958979375593,398.53034370617024,1,0.017489761114120483,0.0,-0.0499577936675526,-0.04004985431169272,0.0,10.097214053491484,0.0201999694108963,0.03166499733924866,1.7866666666666666,8.80957102529336e-05,0
pair_000,839.0,157.0,0.8154555559158325,0,0.5924262015347624,0.6131495504343548,0.17694368026754387,268,482.2551192055923,0.794676661491394,0.7076916098594666,V25,1,571.9958979375593,398.53034370617024,1,0.017256826162338257,0.0,-0.04983430284364532,-0.0389239230488726,0.12694368026754388,136.43942256322265,0.020037010312080383,0.03467664122581482,1.7866666666666666,6.508854371169753e-05,0
pair_000,301.0,392.0,0.8150373101234436,0,0.7205663569205695,0.7324338950414877,0.16249999999999998,268,226.41775548750587,0.7937639355659485,0.7040485143661499,R3,1,571.9958979375593,398.53034370617024,1,0.01683858036994934,0.0,0.07830585254216171,0.08036042155826029,0.11249999999999998,-119.39794115486376,0.019124284386634827,0.03103354573249817,1.7866666666666666,0.00014019182195610692,0
pair_000,303.0,511.0,0.8144519925117493,0,0.5900947250977763,0.6156624407810001,0.16249999999999998,268,197.3068675946177,0.7641059160232544,0.697485089302063,V25,1,571.9958979375593,398.53034370617024,1,0.016253262758255005,0.0,-0.052165779280631486,-0.03641103270222734,0.11249999999999998,-148.50882904775193,-0.010533735156059265,0.024470120668411255,1.7866666666666666,0.001546356762387261,0
pair_000,569.0,199.0,0.8135692477226257,0,0.581876345489304,0.6107565866912485,0.05,268,308.80738333142233,0.7928094863891602,0.6798651218414307,V25,1,571.9958979375593,398.53034370617024,1,0.01537051796913147,0.0,-0.060384158889103756,-0.04131688679197887,0.0,-37.0083133109473,0.018169835209846497,0.006850153207778931,1.7866666666666666,0.00022080606676704422,0
pair_000,572.0,388.0,0.8134980797767639,0,0.5171693960868637,0.5501884721955868,0.05,268,133.1465358167459,0.7923114001750946,0.6802442073822021,R3,1,571.9958979375593,398.53034370617024,1,0.015299350023269653,0.0,-0.12509110829154402,-0.10188500128764066,0.0,-212.66916082562372,0.017671748995780945,0.007229238748550415,1.7866666666666666,0.01303517597146458,1
pair_000,844.0,464.0,0.8132544755935669,0,0.6550397427546626,0.6726437721357947,0.16249999999999998,268,345.878591416121,0.7931636273860931,0.7057101726531982,V25,1,571.9958979375593,398.53034370617024,1,0.015055745840072632,0.0,0.012779238376254831,0.02057029865256732,0.11249999999999998,0.0628947737513954,0.01852397620677948,0.03269520401954651,1.7866666666666666,4.978872686886869e-05,0
pair_000,569.0,215.0,0.8132215142250061,0,0.7180434913784898,0.7361234042623839,0.05,268,293.23369519889764,0.7924826443195343,0.6838877201080322,R3,1,571.9958979375593,398.53034370617024,1,0.01502278447151184,0.0,0.07578298700008201,0.08404993077915646,0.0,-52.582001443471995,0.017842993140220642,0.010872751474380493,1.7866666666666666,0.00027016854814223754,0
pair_000,838.0,114.0,0.8132100701332092,0,0.6545336523046006,0.6685691048402511,0.05,268,513.069196112961,0.7922569513320923,0.7124642729759216,V25,1,571.9958979375593,398.53034370617024,1,0.015011340379714966,0.0,0.012273147926192829,0.0164956313570237,0.0,167.25349947059135,0.017617300152778625,0.0394493043422699,1.7866666666666666,8.532658553538498e-05,0
pair_000,298.0,198.0,0.8129962682723999,0,0.6483437001092281,0.6644545329862704,0.05,268,363.3290519625426,0.7906759679317474,0.6896477937698364,V25,1,571.9958979375593,398.53034370617024,1,0.01479753851890564,0.0,0.00608319573082039,0.012381059503043024,0.0,17.51335532017299,0.016036316752433777,0.016632825136184692,1.7866666666666666,8.671871111525581e-05,0
pair_000,568.0,145.0,0.8127782940864563,0,0.6410016844453622,0.6649458845094316,0.16249999999999998,268,361.4540081393482,0.7924686968326569,0.6828925609588623,V25,1,571.9958979375593,398.53034370617024,1,0.014579564332962036,0.0,-0.0012588199330455518,0.012872411026204178,0.11249999999999998,15.638311496978588,0.0178290456533432,0.009877592325210571,1.7866666666666666,0.00010631459779503682,0
pair_000,847.0,658.0,0.8125502467155457,0,0.7163172866205734,0.7276268802492705,0.125,268,381.27811371753296,0.7917019724845886,0.7175222039222717,V25,1,571.9958979375593,398.53034370617024,1,0.014351516962051392,0.0,0.07405678224216561,0.07555340676604305,0.075,35.46241707516333,0.017062321305274963,0.044507235288619995,1.7866666666666666,0.00010101023558720888,0
pair_000,568.0,140.0,0.8115747570991516,0,0.5138104571483936,0.5467153852537547,0.05,268,366.3659372812926,0.7886782288551331,0.6794431209564209,R3,1,571.9958979375593,398.53034370617024,1,0.013376027345657349,0.0,-0.12845004723001419,-0.10535808822947268,0.0,20.550240638922958,0.014038577675819397,0.006428152322769165,1.7866666666666666,0.0001691821981905239,0
pair_000,301.0,403.0,0.8115187883377075,0,0.7174921915481132,0.7318111831775513,0.05,268,221.38202275704322,0.7898572385311127,0.7082343101501465,V25,1,571.9958979375593,398.53034370617024,1,0.013320058584213257,0.0,0.07523168716970541,0.07973770969432392,0.0,-124.43367388532641,0.015217587351799011,0.03521934151649475,1.7866666666666666,9.846529216908588e-05,0
pair_000,306.0,683.0,0.8099305033683777,0,0.6444118687119313,0.6641637218908909,0.05,268,266.6927070618917,0.7888505458831787,0.6853417754173279,V25,1,571.9958979375593,398.53034370617024,1,0.011731773614883423,0.0,0.0021513643335235866,0.012090248407663484,0.0,-79.1229895804779,0.014210894703865051,0.012326806783676147,1.7866666666666666,9.982356769469354e-05,0
pair_000,577.0,684.0,0.8089557886123657,0,0.5787322867926801,0.6039919272837244,0.16249999999999998,268,199.46177578674065,0.788673609495163,0.6724470257759094,V25,1,571.9958979375593,398.53034370617024,1,0.01075705885887146,0.0,-0.06352821758572769,-0.048081546199503,0.11249999999999998,-146.35392085562899,0.014033958315849304,-0.0005679428577423096,1.7866666666666666,0.0004028272179946186,0
pair_000,580.0,893.0,0.8082171082496643,0,0.6781260429195521,0.6943404399632364,0.1662132317597294,268,401.05984590831326,0.7595192193984985,0.6892297863960266,V25,1,571.9958979375593,398.53034370617024,1,0.010018378496170044,0.0,0.03586553854114438,0.04226696648000894,0.1162132317597294,55.24414926594363,-0.015120431780815125,0.016214817762374878,1.7866666666666666,0.00011350619268143912,0
pair_000,839.0,173.0,0.8080644607543945,0,0.7184069573230654,0.726944198406985,0.05,268,471.00955404322747,0.7875131964683533,0.7072397470474243,V25,1,571.9958979375593,398.53034370617024,1,0.009865731000900269,0.0,0.0761464529446576,0.07487072492375757,0.0,125.19385740085784,0.012873545289039612,0.03422477841377258,1.7866666666666666,5.6963239323139e-05,0
pair_000,847.0,653.0,0.8074899911880493,0,0.5818857549390792,0.6050968241504975,0.05,268,379.23343734433547,0.7869329154491425,0.6990770697593689,R3,1,571.9958979375593,398.53034370617024,1,0.009291261434555054,0.0,-0.06037474943932852,-0.046976649332729936,0.0,33.41774070196584,0.012293264269828796,0.026062101125717163,1.7866666666666666,8.435134424298777e-05,0
pair_000,843.0,394.0,0.8074402809143066,0,0.5827045934951103,0.6035679544022912,0.05,268,359.0055709874152,0.7862235903739929,0.6809439063072205,V25,1,571.9958979375593,398.53034370617024,1,0.009241551160812378,0.0,-0.05955591088329748,-0.048505519080936255,0.0,13.189874345045553,0.01158393919467926,0.007928937673568726,1.7866666666666666,0.00013563286383134018,0
pair_000,297.0,150.0,0.807049572467804,0,0.5828713006730708,0.6097151320529488,0.0875,268,404.6096884653159,0.7863556742668152,0.681926965713501,R3,1,571.9958979375593,398.53034370617024,1,0.008850842714309692,0.0,-0.05938920370533696,-0.04235834143027861,0.03749999999999999,58.79399182294628,0.011716023087501526,0.008911997079849243,1.7866666666666666,0.00013600643599337263,0
pair_000,579.0,828.0,0.8068385720252991,0,0.7275854202929799,0.7423041633006143,0.16249999999999998,268,337.37960815674677,0.7582181990146637,0.6835061311721802,V25,1,571.9958979375593,398.53034370617024,1,0.00863984227180481,0.0,0.08532491591457214,0.09023068981738691,0.11249999999999998,-8.43608848562286,-0.016421452164649963,0.010491162538528442,1.7866666666666666,0.0002124283690715546,0
pair_000,843.0,421.0,0.8063347339630127,0,0.7137958342301187,0.7280420650756958,0.05,268,351.98011307458836,0.7864736318588257,0.6955820322036743,V25,1,571.9958979375593,398.53034370617024,1,0.008136004209518433,0.0,0.07153532985171096,0.07596859159246838,0.0,6.164416432218729,0.011833980679512024,0.022567063570022583,1.7866666666666666,4.7751467201026934e-05,0
pair_000,576.0,657.0,0.8062862753868103,0,0.777723805350326,0.7854300217157295,0.05,268,174.42763542512407,0.7870299220085144,0.6730982661247253,R3,1,571.9958979375593,398.53034370617024,1,0.00808754563331604,0.0,0.13546330097191828,0.1333565482325021,0.0,-171.38806121724556,0.012390270829200745,8.32974910736084e-05,1.7866666666666666,0.007294812284656794,0
pair_000,569.0,237.0,0.8055756092071533,0,0.7087767268546421,0.7278553591776801,0.05,268,271.9007171744863,0.7576079964637756,0.6892192959785461,V25,1,571.9958979375593,398.53034370617024,1,0.007376879453659058,0.0,0.06651622247623434,0.07578188569445266,0.0,-73.91497946788331,-0.017031654715538025,0.01620432734489441,1.7866666666666666,0.00016786089850517438,0
pair_000,839.0,168.0,0.8053007125854492,0,0.5846155338125928,0.6061473120585977,0.16249999999999998,268,474.4944678286566,0.7838263511657715,0.6918429136276245,R3,1,571.9958979375593,398.53034370617024,1,0.007101982831954956,0.0,-0.05764497056581497,-0.045926161424629686,0.11249999999999998,128.67877118628695,0.009186699986457825,0.01882794499397278,1.7866666666666666,6.279938092824662e-05,0
pair_000,298.0,193.0,0.8052781820297241,0,0.5184322386438099,0.5496771324456612,0.05,268,367.4955782046908,0.7835060060024261,0.6737344861030579,R3,1,571.9958979375593,398.53034370617024,1,0.007079452276229858,0.0,-0.12382826573459782,-0.10239634103756623,0.0,21.679881562321157,0.008866354823112488,0.0007195174694061279,1.7866666666666666,0.00013563286383134018,0
pair_000,574.0,501.0,0.8043465614318848,0,0.5142241358312313,0.5440635469922123,0.05,268,74.00675644831355,0.7709093391895294,0.6693989634513855,V25,1,571.9958979375593,398.53034370617024,1,0.006147831678390503,0.0,-0.12803636854717648,-0.10800992649101515,0.0,-271.80894019405605,-0.0037303119897842407,-0.0036160051822662354,1.7866666666666666,0.061907371010190726,0
pair_000,568.0,172.0,0.8030393719673157,0,0.7808817948190068,0.7867847278194326,0.16249999999999998,268,334.9746259047094,0.7827589511871338,0.6813424229621887,R3,1,571.9958979375593,398.53034370617024,1,0.004840642213821411,0.0,0.138621290440599,0.13471125433620523,0.11249999999999998,-10.841070737660232,0.00811930000782013,0.008327454328536987,1.7866666666666666,0.00020229082536181857,0
pair_000,306.0,678.0,0.8028712868690491,0,0.518970001419203,0.5481048686423715,0.17694368026754387,268,263.28691574022434,0.7815389633178711,0.6646803021430969,R3,1,571.9958979375593,398.53034370617024,1,0.00467255711555481,0.0,-0.12329050295920474,-0.1039686048408559,0.12694368026754388,-82.52878090214529,0.006899312138557434,-0.00833466649055481,1.7866666666666666,0.00010607224188457767,0
pair_000,309.0,865.0,0.802534282207489,0,0.6165695941494576,0.6337332297308724,0.05,268,411.9538809138712,0.7792782485485077,0.6726910471916199,V25,1,571.9958979375593,398.53034370617024,1,0.004335552453994751,0.0,-0.025690910228950203,-0.01834024375235499,0.0,66.13818427150159,0.004638597369194031,-0.00032392144203186035,1.7866666666666666,0.00013317436666087406,0
pair_000,843.0,410.0,0.8024619221687317,0,0.7133944784420019,0.7240431554309097,0.05,268,354.6110545372211,0.7837940156459808,0.6773783564567566,R3,1,571.9958979375593,398.53034370617024,1,0.004263192415237427,0.0,0.07113397406359412,0.07196968194768227,0.0,8.795357894851463,0.009154364466667175,0.004363387823104858,1.7866666666666666,8.999680053343418e-05,0
pair_000,298.0,220.0,0.8023778796195984,0,0.645706093413347,0.66158409669729,0.16249999999999998,268,345.2593228285081,0.7815593481063843,0.6726526618003845,V25,1,571.9958979375593,398.53034370617024,1,0.004179149866104126,0.0,0.0034455890349391893,0.009510623214062597,0.11249999999999998,-0.5563738138615122,0.006919696927070618,-0.0003623068332672119,1.7866666666666666,5.6098922561280974e-05,0
pair_000,568.0,151.0,0.8016241788864136,0,0.5088717017052221,0.542198218555449,0.05,268,355.5629339512205,0.7814912796020508,0.6629297137260437,R3,1,571.9958979375593,398.53034370617024,1,0.0034254491329193115,0.0,-0.13338880267318565,-0.10987525492777839,0.0,9.747237308850856,0.006851628422737122,-0.010085254907608032,1.7866666666666666,9.248121256941969e-05,0
pair_000,572.0,415.0,0.8015616536140442,0,0.6436233994295898,0.6621691925772694,0.16249999999999998,268,111.39569111954016,0.7817002832889557,0.6694847941398621,V25,1,571.9958979375593,398.53034370617024,1,0.0033629238605499268,0.0,0.0013628950511820337,0.010095719094041944,0.11249999999999998,-234.42000552282946,0.007060632109642029,-0.003530174493789673,1.7866666666666666,0.000458061647770134,1
pair_000,572.0,377.0,0.8005842566490173,0,0.5086627860908395,0.5390554404613275,0.05,268,142.52368224263643,0.7619543671607971,0.6574321389198303,V25,1,571.9958979375593,398.53034370617024,1,0.0023855268955230713,0.0,-0.13359771828756828,-0.11301803302189994,0.0,-203.2920143997332,-0.01268528401851654,-0.015582829713821411,1.7866666666666666,0.011024981949925136,1
pair_000,302.0,441.0,0.8003337383270264,0,0.5179574884523798,0.5492733653172841,0.05,268,206.60348496576722,0.778484970331192,0.6665686964988708,R3,1,571.9958979375593,398.53034370617024,1,0.0021350085735321045,0.0,-0.124303015926028,-0.10280010816594332,0.0,-139.2122116766024,0.003845319151878357,-0.006446272134780884,1.7866666666666666,0.0016897123584899234,0
pair_000,306.0,705.0,0.8002045154571533,0,0.6387472202339529,0.6560771353617652,0.05,268,282.24280327406046,0.7791577875614166,0.6729316711425781,V25,1,571.9958979375593,398.53034370617024,1,0.0020057857036590576,0.0,-0.0035132841444548424,0.004003661878537734,0.0,-63.57289336830917,0.004518136382102966,-8.32974910736084e-05,1.7866666666666666,0.00012072984275119996,0
pair_000,580.0,866.0,0.800133228302002,0,0.5589288437515847,0.5846099953283571,0.05,268,374.641161646715,0.7767024338245392,0.6617425084114075,V25,1,571.9958979375593,398.53034370617024,1,0.0019344985485076904,0.0,-0.08333166062682307,-0.0674634781548703,0.0,28.825465004345347,0.002062782645225525,-0.011272460222244263,1.7866666666666666,0.0002085733025604337,0
pair_000,850.0,829.0,0.7995795011520386,0,0.6616200639074571,0.6769701911164714,0.1662132317597294,268,480.3550770003373,0.7660322785377502,0.681459367275238,V25,1,571.9958979375593,398.53034370617024,1,0.0013807713985443115,0.0,0.01935955952904933,0.02489671763324397,0.1162132317597294,134.53938035796767,-0.008607372641563416,0.008444398641586304,1.7866666666666666,0.00010666031727867967,0
pair_000,572.0,409.0,0.7994877696037292,0,0.7758853345237693,0.784934442075374,0.16249999999999998,268,116.03878661895772,0.7810297012329102,0.6613632440567017,R3,1,571.9958979375593,398.53034370617024,1,0.0012890398502349854,0.0,0.13362483014536153,0.13286096859214658,0.11249999999999998,-229.77691002341192,0.006390050053596497,-0.011651724576950073,1.7866666666666666,0.0038627500544472044,1
pair_000,572.0,420.0,0.7994844317436218,0,0.7764138677258987,0.7832718413102671,0.05,268,107.62899237658968,0.7781256139278412,0.676267147064209,R3,1,571.9958979375593,398.53034370617024,1,0.0012857019901275635,0.0,0.13415336334749095,0.13119836782703964,0.0,-238.18670426577995,0.003485962748527527,0.003252178430557251,1.7866666666666666,0.0019008049550642157,1
