pair_id,gt_found,label,rank_idx,corr_score,psr,context_128,context_combined,phase_penalty,family_population,dist_to_center,neigh_cons,grad_ncc,pitch_x,pitch_y,periodicity_mode
pair_000,1,0,19,0.7820997834205627,0,0.5135921869802856,0.542751586949775,0.05,196,74.96665925596525,0.7458488345146179,0.6632876992225647,0,11,STRONG
pair_000,1,0,20,0.8115187883377075,0,0.7174921915481132,0.7318111831775513,0.05,196,221.38202275704322,0.7898572385311127,0.7082343101501465,0,11,STRONG
pair_000,1,0,21,0.7805724143981934,0,0.5549088157163954,0.5851626031848974,0.05,196,97.082439194738,0.7607178390026093,0.6177303194999695,0,11,STRONG
pair_000,1,0,22,0.7776055932044983,0,0.6845441588005868,0.70226179923683,0.16249999999999998,196,74.52516353554684,0.7581298351287842,0.6260476112365723,0,11,STRONG
pair_000,1,0,23,0.7976576089859009,0,0.5143262412419718,0.5476517474020186,0.16249999999999998,196,210.00952359357422,0.776093453168869,0.6622737646102905,0,11,STRONG
pair_000,1,0,24,0.7860278487205505,0,0.7568302160036617,0.7652633051516624,0.05,196,184.39088914585776,0.7638842165470123,0.6397845149040222,0,11,STRONG
pair_000,1,0,25,0.783054769039154,0,0.5646897477773395,0.5896831282460309,0.16249999999999998,196,197.3068675946177,0.7618689239025116,0.6256429553031921,0,11,STRONG
pair_000,1,0,26,0.7930291891098022,0,0.6995075089756212,0.7145673139667654,0.16249999999999998,196,246.62927644543743,0.7548124492168427,0.6688278317451477,0,11,STRONG
pair_000,1,0,27,0.7705010771751404,0,0.7543379877355727,0.7558010364542602,0.05,196,199.83242980057065,0.7504126131534576,0.6376781463623047,0,11,STRONG
pair_000,1,0,28,0.7809652090072632,0,0.7077931043818579,0.7301615403544106,0.16249999999999998,196,240.05207768315609,0.7494433224201202,0.6699382066726685,0,11,STRONG
pair_000,1,0,29,0.7783944010734558,0,0.5004155759782094,0.5343085548331117,0.05,196,255.9785147234041,0.7572596669197083,0.6169243454933167,0,11,STRONG
pair_000,1,0,30,0.764678418636322,0,0.6765530064678111,0.6904377092920617,0.1662132317597294,196,216.78791479231492,0.7460519075393677,0.6137092709541321,0,11,STRONG
pair_000,1,0,31,0.7435882687568665,0,0.5991230026237425,0.6464488372740282,0.16249999999999998,196,150.58552387264854,0.7326370477676392,0.5853123664855957,0,11,STRONG
pair_000,1,0,32,0.7272146940231323,0,0.7730902952314898,0.7804438362871959,0.125,196,79.7057087039567,0.7107346057891846,0.5248621702194214,0,11,STRONG
pair_000,1,0,33,0.7251983880996704,0,0.582679046189806,0.6080059753293463,0.05,196,103.24727599312246,0.7073357403278351,0.5243683457374573,0,11,STRONG
pair_000,1,0,34,0.732787013053894,0,0.6579435284832691,0.6988210331501036,0.12961646096066226,196,156.0833110873805,0.7138520181179047,0.5797849297523499,0,11,STRONG
pair_000,1,0,35,0.7166205048561096,0,0.5597485225051564,0.5859631134292365,0.05,196,74.16872656315464,0.7012231349945068,0.4905097484588623,0,11,STRONG
pair_000,1,0,36,0.7120898365974426,0,0.5902221112123273,0.6495635057876671,0.05,196,79.12016177940993,0.726228654384613,0.5906471610069275,0,11,STRONG
pair_000,1,0,37,0.7084183692932129,0,0.6184868057205732,0.5862005600036369,0.16249999999999998,196,114.86513831445988,0.6893553137779236,0.5843744874000549,0,11,STRONG
pair_000,1,0,38,0.7044070959091187,0,0.5010673412722385,0.47933194659835954,0.05,196,103.27632836231156,0.6915369927883148,0.5453192591667175,0,11,STRONG
pair_000,1,0,39,0.7364572882652283,0,0.6556309784852672,0.7061158656257287,0.05,196,234.97446669797975,0.7239466607570648,0.6123653650283813,0,11,STRONG
pair_000,1,0,40,0.7190213203430176,0,0.5050510391107423,0.5467752328515448,0.1662132317597294,196,180.54639292990598,0.6998162269592285,0.6004300117492676,0,11,STRONG
pair_000,1,0,41,0.7084800601005554,0,0.34048873128587565,0.3894145344177097,0.16249999999999998,196,137.37903770226373,0.6912984848022461,0.4832327961921692,0,11,STRONG
pair_000,1,0,42,0.695070207118988,0,0.6818060223933522,0.7274683533395288,0.05,196,77.20103626247513,0.6863825619220734,0.5240219235420227,0,11,STRONG
pair_000,1,0,43,0.7009555101394653,0,0.6105704672132604,0.6110533041939762,0.05,196,123.40583454602137,0.6814877092838287,0.5904754400253296,0,11,STRONG
pair_000,1,0,44,0.7175527811050415,0,0.6550430259871448,0.7004202841823008,0.05,196,198.84164553734712,0.7118838429450989,0.5881348848342896,0,11,STRONG
pair_000,1,0,45,0.7263795733451843,0,0.5752206995260899,0.5826443320392442,0.16249999999999998,196,230.8679276123039,0.707644522190094,0.6142356395721436,0,11,STRONG
pair_000,1,0,46,0.7206118106842041,0,0.4072994529608623,0.448177991959347,0.05,196,215.24404753674375,0.7043872177600861,0.5174432992935181,0,11,STRONG
pair_000,1,0,47,0.706055760383606,0,0.6295664673577228,0.7026190266876249,0.16249999999999998,196,165.9548131269473,0.7186720371246338,0.5676025152206421,0,11,STRONG
pair_000,1,0,48,0.7176026105880737,0,0.7660797639686953,0.7706306196900745,0.05,196,224.07588000496617,0.699636310338974,0.5091395378112793,0,11,STRONG
pair_000,1,0,49,0.7091219425201416,0,0.5378365199591146,0.5342779072451238,0.16249999999999998,196,197.52468200202222,0.6904971599578857,0.5816683769226074,0,11,STRONG
pair_000,1,0,50,0.6956868767738342,0,0.5382859076345412,0.5660306640061938,0.05,196,147.73286702694156,0.6572482585906982,0.45006346702575684,0,11,STRONG
pair_000,1,0,51,0.6824243664741516,0,0.6544346975110386,0.682539827544692,0.05,196,86.09297300012354,0.6626853346824646,0.5572919249534607,0,11,STRONG
pair_000,1,0,52,0.7004330158233643,0,0.8119867093226124,0.81558031249785,0.05,196,178.94133116750865,0.6837859451770782,0.4684602618217468,0,11,STRONG
pair_000,1,0,53,0.7019116878509521,0,0.46944530293665265,0.46893510674058264,0.125,196,189.0,0.6823423206806183,0.5564265251159668,0,11,STRONG
pair_000,1,0,54,0.6815658211708069,0,0.4755590621889255,0.47134915976796493,0.05,196,96.04686356149273,0.662426084280014,0.5098357796669006,0,11,STRONG
pair_000,1,0,55,0.7012364268302917,0,0.4923236999912645,0.49630933847683556,0.16249999999999998,196,190.70920271449933,0.6842029988765717,0.55330491065979,0,11,STRONG
pair_000,1,0,56,0.7164391279220581,0,0.5618339710391508,0.6101697588638828,0.05,196,241.37315509393335,0.6974558234214783,0.5824288725852966,0,11,STRONG
pair_000,1,0,57,0.70384681224823,0,0.5625919141941952,0.5313497765097797,0.2,196,208.12496246245908,0.6896905899047852,0.5556399822235107,0,11,STRONG
pair_000,1,0,58,0.7043793797492981,0,0.5567605790403067,0.5862852209581131,0.16249999999999998,196,212.08488866489287,0.691521406173706,0.47121134400367737,0,11,STRONG
pair_000,1,0,59,0.6816158890724182,0,0.5145468869888272,0.49866721818833515,0.05,196,133.60014970051492,0.6607110798358917,0.5319231748580933,0,11,STRONG
pair_000,1,0,60,0.7036500573158264,0,0.5984378406917505,0.5840245446173941,0.125,196,219.4196891803468,0.6835930049419403,0.578039824962616,0,11,STRONG
pair_000,1,0,61,0.7162631154060364,0,0.47220015500453105,0.5287222632697443,0.05,196,256.72748197261626,0.704132467508316,0.5460262894630432,0,11,STRONG
pair_000,1,0,62,0.7093244194984436,0,0.5181637342595227,0.5667748084507866,0.05,196,240.4703723954367,0.6989644467830658,0.5187969207763672,0,11,STRONG
pair_000,1,0,63,0.670632004737854,0,0.48348772736359347,0.4635159399393653,0.2,196,77.38862965578342,0.6507417559623718,0.5118507146835327,0,11,STRONG
pair_000,1,0,64,0.6715443134307861,0,0.567879916482463,0.5466907949543074,0.17694368026754387,196,89.05054744357274,0.6512225568294525,0.5174295902252197,0,11,STRONG
pair_000,1,0,65,0.7058581113815308,0,0.6344077521082907,0.6909268535053401,0.05,196,233.8076132207846,0.7056781053543091,0.534103274345398,0,11,STRONG
pair_000,1,0,66,0.7021163702011108,0,0.471052752010225,0.4645699636139381,0.16249999999999998,196,227.72132091659753,0.6537348926067352,0.5667127370834351,0,11,STRONG
pair_000,1,0,67,0.6988505721092224,0,0.5568505239950468,0.544988901274694,0.05,196,220.41097976280582,0.6816798150539398,0.5425556302070618,0,11,STRONG
pair_000,1,0,68,0.6695948839187622,0,0.44544577610689556,0.4376680575690154,0.0875,196,96.79876032264049,0.6506253778934479,0.5094161629676819,0,11,STRONG
pair_000,1,0,69,0.6904958486557007,0,0.5243353973424589,0.5209165868735566,0.125,196,194.80503073586164,0.669913113117218,0.5454771518707275,0,11,STRONG
pair_000,1,0,70,0.6706499457359314,0,0.5428596723722079,0.5112957332014592,0.17694368026754387,196,115.37764081484765,0.6521708071231842,0.5126290917396545,0,11,STRONG
pair_000,1,0,71,0.6904990673065186,0,0.5199275670565003,0.5153082049822829,0.16249999999999998,196,200.81085628023203,0.6700603663921356,0.5334638357162476,0,11,STRONG
pair_000,1,0,72,0.6921589970588684,0,0.3417589153022777,0.3869219748574033,0.05,196,208.08652046684813,0.6733241081237793,0.46197253465652466,0,11,STRONG
pair_000,1,0,73,0.7093951106071472,0,0.34936803057088517,0.395996519011239,0.05,196,259.9326835932719,0.6908151209354401,0.4752749502658844,0,11,STRONG
pair_000,1,0,74,0.689819872379303,0,0.4389937452356329,0.45833155385863233,0.125,196,203.30272993740147,0.672472208738327,0.5447032451629639,0,11,STRONG
pair_000,1,0,75,0.6849507689476013,0,0.45539114714674966,0.4546731599675402,0.09358541225631423,196,189.31983519959022,0.6634201407432556,0.513425886631012,0,11,STRONG
pair_000,1,0,76,0.6898633241653442,0,0.5561081092159669,0.5218843397233234,0.1662132317597294,196,212.07781590727495,0.675429105758667,0.5282743573188782,0,11,STRONG
pair_000,1,0,77,0.6603426337242126,0,0.49421415204906566,0.47826873585604934,0.09358541225631423,196,82.21921916437786,0.6178863942623138,0.47613614797592163,0,11,STRONG
pair_000,1,0,78,0.6746929287910461,0,0.5031730536887588,0.4895815725874936,0.05,196,164.12495239907915,0.6261863708496094,0.5280501246452332,0,11,STRONG
pair_000,1,0,79,0.6655088067054749,0,0.5013280599048056,0.48885273322825007,0.05,196,124.96399481450646,0.6475015878677368,0.5019509196281433,0,11,STRONG
pair_000,1,0,80,0.679732084274292,0,0.45443512722900736,0.45420173243678796,0.125,196,189.31983519959022,0.6370979249477386,0.5193540453910828,0,11,STRONG
pair_000,1,0,81,0.6823631525039673,0,0.5489597162046692,0.5697054865999244,0.1662132317597294,196,199.11052207254141,0.6665104329586029,0.46200403571128845,0,11,STRONG
pair_000,1,0,82,0.6560267806053162,0,0.5936196816187401,0.5586271529726032,0.19366069605669878,196,70.00714249274856,0.6376926004886627,0.49220362305641174,0,11,STRONG
pair_000,1,0,83,0.6858340501785278,0,0.5833651205866789,0.5745079798164214,0.16249999999999998,196,214.21951358361358,0.6665631532669067,0.5472337603569031,0,11,STRONG
pair_000,1,0,84,0.6818323731422424,0,0.44588457438451035,0.47834510098394645,0.12961646096066226,196,201.42740627829173,0.6652083396911621,0.45943933725357056,0,11,STRONG
pair_000,1,0,85,0.6684324741363525,0,0.5373731842532778,0.5046298243674002,0.18713203435596426,196,166.5172663719892,0.6467404067516327,0.5253922343254089,0,11,STRONG
pair_000,1,0,86,0.6732935309410095,0,0.5371840053018209,0.5632967478676733,0.1662132317597294,196,189.87364219396014,0.6583348512649536,0.42854899168014526,0,11,STRONG
pair_000,1,0,87,0.6753937005996704,0,0.737982882779505,0.7657915235135204,0.16249999999999998,196,198.11612756158948,0.65341916680336,0.480676531791687,0,11,STRONG
pair_000,1,0,88,0.654717743396759,0,0.5310342031944091,0.49999204329422364,0.1662132317597294,196,106.40018796975878,0.635670006275177,0.48467496037483215,0,11,STRONG
pair_000,1,0,89,0.6514686942100525,0,0.5485001676211957,0.5307608368537989,0.2,196,85.07055894961546,0.6328213214874268,0.47803494334220886,0,11,STRONG
pair_000,1,0,90,0.6622520089149475,0,0.5341428316752072,0.5030277712444415,0.125,196,156.54072952429985,0.6165935397148132,0.5072103142738342,0,11,STRONG
pair_000,1,0,91,0.657853364944458,0,0.4080765015190042,0.4811079108366563,0.1662132317597294,196,137.0109484676316,0.656071811914444,0.4883587956428528,0,11,STRONG
pair_000,1,0,92,0.6814471483230591,0,0.4763239597862434,0.5341407449019739,0.17694368026754387,196,225.37524265100637,0.6622866094112396,0.5388683080673218,0,11,STRONG
pair_000,1,0,93,0.6916081309318542,0,0.4812652563215501,0.5453572905007646,0.05,196,255.2116768488464,0.6595874428749084,0.4832903742790222,0,11,STRONG
pair_000,1,0,94,0.6486135125160217,0,0.4662479462192744,0.44624255275978464,0.14270509831248424,196,83.86894538504703,0.6300371289253235,0.4602820873260498,0,11,STRONG
pair_000,1,0,95,0.6543068885803223,0,0.40825990633665044,0.3975588011186028,0.0875,196,128.9961239727768,0.6365847587585449,0.4650522768497467,0,11,STRONG
pair_000,1,0,96,0.6559133529663086,0,0.48940307004256484,0.47618065180287744,0.1662132317597294,196,142.56226709757388,0.6367055773735046,0.4761587977409363,0,11,STRONG
pair_000,1,0,97,0.645796537399292,0,0.4245347399589269,0.4197551082715837,0.2,196,103.23274674249446,0.6277137398719788,0.45679959654808044,0,11,STRONG
pair_000,1,0,98,0.666233241558075,0,0.4207278874700276,0.47755360011098213,0.16249999999999998,196,200.66140635408692,0.6467278599739075,0.497764527797699,0,11,STRONG
pair_000,1,0,99,0.6698864698410034,0,0.44186752399535195,0.4341140451889295,0.125,196,212.72047386182646,0.6472642719745636,0.5064784288406372,0,11,STRONG
pair_000,1,0,100,0.6362707614898682,0,0.4591095770037871,0.4374471290959221,0.0875,196,50.20956084253277,0.6122412979602814,0.4566865563392639,0,11,STRONG
pair_000,1,0,101,0.6370389461517334,0,0.3985727202018547,0.38843136145426116,0.05,196,66.007575322837,0.6071637868881226,0.4358612895011902,0,11,STRONG
pair_000,1,0,102,0.636674165725708,0,0.40710586592940157,0.3934409106268429,0.19366069605669878,196,67.08203932499369,0.6036481559276581,0.470674604177475,0,11,STRONG
pair_000,1,0,103,0.6342665553092957,0,0.4705214498445897,0.44440106310048866,0.125,196,53.665631459994955,0.6115793585777283,0.4605301320552826,0,11,STRONG
pair_000,1,0,104,0.6623827815055847,0,0.4360692871280913,0.4264982866749611,0.16249999999999998,196,202.68448386593386,0.6427570879459381,0.4917699992656708,0,11,STRONG
pair_000,1,0,105,0.663608193397522,0,0.47623002481143467,0.45483328262593986,0.125,196,206.8477701112584,0.6441221237182617,0.5093183517456055,0,11,STRONG
pair_000,1,0,106,0.666796088218689,0,0.4806869600510135,0.46020255408886857,0.2,196,217.24870540465827,0.6232369542121887,0.5155127048492432,0,11,STRONG
pair_000,1,0,107,0.6344795227050781,0,0.5741416883218795,0.5399274228527386,0.125,196,66.70832032063167,0.6149240434169769,0.4544743001461029,0,11,STRONG
pair_000,1,0,108,0.6713383197784424,0,0.5871205867055689,0.5832064527297277,0.2,196,233.60008561642266,0.639680027961731,0.531391978263855,0,11,STRONG
pair_000,1,0,109,0.6318095326423645,0,0.4474812329514689,0.42484533632588256,0.1662132317597294,196,44.82186966202994,0.6082271933555603,0.4491007328033447,0,11,STRONG
pair_000,1,0,110,0.6319245100021362,0,0.4443265511380991,0.42114001849996263,0.1662132317597294,3,50.15974481593781,0.6077716946601868,0.44821885228157043,0,11,STRONG
pair_000,1,0,111,0.633212685585022,0,0.4880383873796227,0.48511866371168866,0.2,196,83.74365647617735,0.6084726452827454,0.484203040599823,0,11,STRONG
pair_000,1,0,112,0.6755942106246948,0,0.5335180449490955,0.5796179796087148,0.05,196,253.64542179980305,0.6583439111709595,0.5374086499214172,0,11,STRONG
pair_000,1,0,113,0.6551541090011597,0,0.6200387246903913,0.607019286126295,0.16249999999999998,196,191.9088325221119,0.6362896263599396,0.5002616047859192,0,11,STRONG
pair_000,1,0,114,0.6304815411567688,0,0.48086877998296285,0.4560723441910923,0.17694368026754387,196,61.39218191268331,0.6090309619903564,0.44933828711509705,0,11,STRONG
pair_000,1,0,115,0.6337229609489441,0,0.521111156418839,0.49510688269910874,0.2,1,94.92101980067429,0.6121388971805573,0.46151527762413025,0,11,STRONG
pair_000,1,0,116,0.6363930106163025,0,0.5995663516065831,0.5787448761206866,0.125,196,113.13708498984761,0.6165416836738586,0.459556519985199,0,11,STRONG
pair_000,1,0,117,0.6347881555557251,0,0.44452577162217244,0.41995104424715407,0.09358541225631423,196,111.22050170719426,0.6098313629627228,0.46205493807792664,0,11,STRONG
pair_000,1,0,118,0.6634857654571533,0,0.5634618234876754,0.5473077109617754,0.05,196,227.477471412006,0.6140921711921692,0.5074853301048279,0,11,STRONG
pair_000,1,0,119,0.6279046535491943,0,0.4732246494128163,0.4459878294132506,0.2,196,60.92618484691127,0.6059053242206573,0.43759316205978394,0,11,STRONG
pair_000,1,0,120,0.6482928991317749,0,0.6057542686222743,0.5826644881826296,0.16249999999999998,196,178.05897899291685,0.629736065864563,0.46916916966438293,0,11,STRONG
pair_000,1,0,121,0.6283085942268372,0,0.48542206829084755,0.4568248222844622,0.2,196,69.2314957226839,0.6066267192363739,0.44172441959381104,0,11,STRONG
pair_000,1,0,122,0.62888503074646,0,0.4945153014852855,0.4625253596378831,0.2,196,80.02499609497022,0.6059705913066864,0.44600534439086914,0,11,STRONG
pair_000,1,0,123,0.6700282692909241,0,0.38299932008810184,0.38935054804443325,0.2,196,249.96999819978396,0.6491531431674957,0.4874473214149475,0,11,STRONG
pair_000,1,0,124,0.6296738982200623,0,0.5087132484036891,0.4754762614607996,0.16249999999999998,196,92.43916918709297,0.5822807848453522,0.44772109389305115,0,11,STRONG
pair_000,1,0,125,0.6310336589813232,0,0.5075833419625714,0.48302442715435545,0.05885254915624212,3,102.18121158021175,0.6083597540855408,0.44943270087242126,0,11,STRONG
pair_000,1,0,126,0.6307238340377808,0,0.43468734088037636,0.40835381456860975,0.0875,196,104.62313319720452,0.605644166469574,0.4558539092540741,0,11,STRONG
pair_000,1,0,127,0.6332219839096069,0,0.4564294094588664,0.4326807019288048,0.125,196,119.9208072020865,0.6102890074253082,0.45679381489753723,0,11,STRONG
pair_000,1,0,128,0.6574077606201172,0,0.6341383353698448,0.612404081042749,0.2,196,218.68927728629038,0.6394613981246948,0.5105656385421753,0,11,STRONG
pair_000,1,0,129,0.653348445892334,0,0.3799455818001144,0.38468480395968785,0.16249999999999998,196,206.54539452623968,0.6343261301517487,0.4530181586742401,0,11,STRONG
pair_000,1,0,130,0.6296106576919556,0,0.4154708975151081,0.39597636988695156,0.19366069605669878,196,103.00485425454472,0.6053197681903839,0.4481031596660614,0,11,STRONG
pair_000,1,0,131,0.6523372530937195,0,0.6317326368248252,0.5942614285703028,0.16249999999999998,196,205.30221625691235,0.6397770047187805,0.45283788442611694,0,11,STRONG
pair_000,1,0,132,0.6638295650482178,0,0.5623040757940216,0.5553595483074136,0.2,196,240.35390573069537,0.6298037171363831,0.49518918991088867,0,11,STRONG
pair_000,1,0,133,0.6293025612831116,0,0.4262973311970465,0.4009760732288716,0.16249999999999998,196,105.41821474489122,0.6071039736270905,0.44714751839637756,0,11,STRONG
pair_000,1,0,134,0.6321099400520325,0,0.47306378627202733,0.44922878029003144,0.1340990257669732,196,127.12985487288185,0.6099807918071747,0.4522651135921478,0,11,STRONG
pair_000,1,0,135,0.6295140385627747,0,0.446985501566861,0.4258665810067541,0.17694368026754387,196,112.69871339105873,0.6076217293739319,0.45534682273864746,0,11,STRONG
pair_000,1,0,136,0.631427526473999,0,0.4860949101746272,0.46444903884628297,0.12961646096066226,196,135.9154148726332,0.6093010604381561,0.45265403389930725,0,11,STRONG
pair_000,1,0,137,0.6332350969314575,0,0.4928865919154093,0.46822702354126877,0.2,196,146.12323566086263,0.5792510509490967,0.45606550574302673,0,11,STRONG
pair_000,1,0,138,0.6320435404777527,0,0.4256995892600719,0.40761971563005805,0.2,196,140.61649974309557,0.6093866527080536,0.4360605776309967,0,11,STRONG
pair_000,1,0,139,0.6336417198181152,0,0.5184692739088661,0.4879022743780258,0.1662132317597294,3,149.4824404403407,0.592128723859787,0.4592570662498474,0,11,STRONG
pair_000,1,0,140,0.839837908744812,0,0.6656093323347351,0.6848152843925737,0.05,196,350.65652710308984,0.8177913725376129,0.7487209439277649,0,11,STRONG
pair_000,1,0,141,0.8367828726768494,0,0.6018595538022651,0.631418620328966,0.05,196,298.0956222422597,0.8149725794792175,0.7349610328674316,0,11,STRONG
pair_000,1,0,142,0.8287848830223083,0,0.7333827432377741,0.7514542046815595,0.05,196,282.55441953719287,0.809397965669632,0.7326863408088684,0,11,STRONG
pair_000,1,0,143,0.8285161852836609,0,0.7251845580095708,0.740421874331938,0.05,196,403.6000495540108,0.7752330601215363,0.7297316193580627,0,11,STRONG
pair_000,1,0,144,0.828399658203125,0,0.6658941565581917,0.6814137928745739,0.05,196,354.2386201418473,0.8076870739459991,0.7280873656272888,0,11,STRONG
pair_000,1,0,145,0.8270753026008606,0,0.6580249838550423,0.6752431113077358,0.05,196,274.35743110038044,0.8050681054592133,0.7296146750450134,0,11,STRONG
pair_000,1,0,146,0.8228095173835754,0,0.5929124923446443,0.6192148743338008,0.16249999999999998,196,414.16180412973864,0.8011808097362518,0.7105376124382019,0,11,STRONG
pair_000,1,0,147,0.8228044509887695,0,0.6559394525393507,0.6743070851857498,0.05,196,339.8720347424895,0.8011170625686646,0.7155341506004333,0,11,STRONG
pair_000,1,0,148,0.8202914595603943,0,0.6596730451495443,0.6758655013964181,0.05,196,521.3952435532951,0.780446469783783,0.7249836325645447,0,11,STRONG
pair_000,1,0,149,0.8191380500793457,0,0.6595601364374828,0.6743402005604293,0.05,196,436.0378423944417,0.784727156162262,0.7220196723937988,0,11,STRONG
pair_000,1,0,150,0.8183148503303528,0,0.6823045456002249,0.7010833270509667,0.05,196,390.287073831558,0.7966572940349579,0.7010511159896851,0,11,STRONG
pair_000,1,0,151,0.8182953000068665,0,0.586171349032494,0.6140703770991669,0.05,196,374.9306602559999,0.7772314250469208,0.7199530601501465,0,11,STRONG
pair_000,1,0,152,0.8170263767242432,0,0.6548437509739037,0.6737213537529594,0.05,196,344.90723390500233,0.7950998544692993,0.7222398519515991,0,11,STRONG
pair_000,1,0,153,0.8170180916786194,0,0.7216912035010346,0.7352931485316945,0.05,196,400.2923931328198,0.7945387065410614,0.7115412354469299,0,11,STRONG
pair_000,1,0,154,0.8166486024856567,0,0.7131556628883716,0.7294415458567118,0.05,196,392.75692228145385,0.7948239147663116,0.7084253430366516,0,11,STRONG
pair_000,1,0,155,0.8156884908676147,0,0.5923027107108552,0.6120236191715347,0.05,196,355.9129106958611,0.79483962059021,0.7046799659729004,0,11,STRONG
pair_000,1,0,156,0.8154555559158325,0,0.5924262015347624,0.6131495504343548,0.17694368026754387,196,482.2551192055923,0.794676661491394,0.7076916098594666,0,11,STRONG
pair_000,1,0,157,0.8135692477226257,0,0.581876345489304,0.6107565866912485,0.05,196,308.80738333142233,0.7928094863891602,0.6798651218414307,0,11,STRONG
pair_000,1,0,158,0.8132544755935669,0,0.6550397427546626,0.6726437721357947,0.16249999999999998,196,345.878591416121,0.7931636273860931,0.7057101726531982,0,11,STRONG
pair_000,1,0,159,0.8132100701332092,0,0.6545336523046006,0.6685691048402511,0.05,196,513.069196112961,0.7922569513320923,0.7124642729759216,0,11,STRONG
pair_000,1,0,160,0.8129962682723999,0,0.6483437001092281,0.6644545329862704,0.05,196,363.3290519625426,0.7906759679317474,0.6896477937698364,0,11,STRONG
pair_000,1,0,161,0.8127782940864563,0,0.6410016844453622,0.6649458845094316,0.16249999999999998,196,361.4540081393482,0.7924686968326569,0.6828925609588623,0,11,STRONG
pair_000,1,0,162,0.8125502467155457,0,0.7163172866205734,0.7276268802492705,0.125,196,381.27811371753296,0.7917019724845886,0.7175222039222717,0,11,STRONG
pair_000,1,0,163,0.8099305033683777,0,0.6444118687119313,0.6641637218908909,0.05,196,266.6927070618917,0.7888505458831787,0.6853417754173279,0,11,STRONG
pair_000,1,0,164,0.8082171082496643,0,0.6781260429195521,0.6943404399632364,0.1662132317597294,196,401.05984590831326,0.7595192193984985,0.6892297863960266,0,11,STRONG
pair_000,1,0,165,0.8080644607543945,0,0.7184069573230654,0.726944198406985,0.05,196,471.00955404322747,0.7875131964683533,0.7072397470474243,0,11,STRONG
pair_000,1,0,166,0.8074402809143066,0,0.5827045934951103,0.6035679544022912,0.05,196,359.0055709874152,0.7862235903739929,0.6809439063072205,0,11,STRONG
