pair_id,set_type,rank,x,y,dist_to_gt,raw_ncc,psr,context,gradient,phase,neighbor,family,center,score,margin
pair_001,SetA,7,510.5,523.5,137.10864048883585,0.8722559809684753,0.0,0.798582497110743,0.7181428670883179,0.05,0.7536193430423737,200,25.739075352467502,0.03922917663098823,0.0031521546097894454
pair_001,SetA,8,511.5,457.5,152.68652545170235,0.8142308592796326,0.0,0.7750998110012675,0.6621699929237366,0.05,0.7450053095817566,200,44.02839992550263,0.036077022021198786,0.0021794904141586025
pair_001,SetA,9,511.5,446.5,157.69180623186568,0.8146483898162842,0.0,0.7936944537108459,0.6604371070861816,0.05,0.7398043125867844,200,54.7220248163388,0.033897531607040184,0.003885177911190675
pair_001,SetA,10,511.5,479.5,144.679347725249,0.811560332775116,0.0,0.7708444870907739,0.6590692400932312,0.05,0.7389204055070877,200,23.50531854708632,0.03001235369584951,0.006706401419998481
pair_001,SetA,11,648.5,436.5,288.2689565750562,0.76971834897995,0.0,0.7901633253905223,0.5874876379966736,0.05,0.6899718195199966,200,161.50696579404865,0.023305952275851027,0.0005400975140751538
pair_001,SetA,12,374.5,346.5,176.11850317900758,0.851500391960144,0.0,0.8133733862448111,0.6953409910202026,0.05,0.7352777570486069,200,198.2738005889835,0.022765854761775874,0.0013344692407868328
pair_001,SetA,13,509.5,688.5,214.5754115817701,0.8259456753730774,0.0,0.7904801899961593,0.6720957159996033,0.05,0.7346783578395844,200,188.7392381037923,0.02143138552098904,0.0012342359853240725
pair_001,SetA,14,511.5,435.5,163.28575091177794,0.7930163741111755,0.0,0.7829667080341758,0.6244351863861084,0.05,0.6990688741207123,200,65.51717332119877,0.02019714953566497,0.004288286659280955
pair_001,SetA,15,373.5,500.5,22.115284736087535,0.811758816242218,0.0,0.8002224044201723,0.6560258269309998,0.05,0.7457959353923798,200,126.50098813843313,0.015908862876384013,0.0014248071180574095
pair_001,SetA,16,511.5,424.5,169.41005622151866,0.6623030304908752,0.0,0.744434839790028,0.5642980933189392,0.05,0.6381954252719879,200,76.37080594049011,0.014484055758326604,0.00017489223500453607
pair_001,SetA,17,648.5,502.5,275.84018404855755,0.8081300854682922,0.0,0.8041700919683255,0.641984224319458,0.05,0.7407820373773575,200,148.52104228021025,0.014309163523322068,0.00043521572951996795
pair_001,SetA,18,511.5,413.5,176.00936863455033,0.6640969514846802,0.0,0.6704407489577986,0.5606223344802856,0.05,0.6057847440242767,200,87.26110244547682,0.0138739477938021,0.0012881722419319785
pair_001,SetA,19,372.5,610.5,87.88951739839077,0.8085728287696838,0.0,0.8129251295155807,0.6662082672119141,0.05,0.717465877532959,200,168.72018255087326,0.012585775551870121,0.0014251827057588755
pair_001,SetA,20,373.5,489.5,33.115200695649534,0.8101886510848999,0.0,0.7732654911914845,0.6522861123085022,0.05,0.7437391132116318,200,126.93502274786104,0.011160592846111246,0.0012803697051257269
pair_002,SetA,1,658.5,541.5,167.31575890959354,0.6962664723396301,0.0,0.3658676418781233,0.5328775644302368,0.05,0.16790679469704628,198,163.84291257176795,0.030418253695861458,0.0013937437013907296
pair_002,SetA,2,509.5,659.5,188.92783687165874,0.6634972095489502,0.0,0.30625163674418077,0.48135465383529663,0.16249999999999998,0.16593750030733645,198,159.7826648920339,0.02902450999447073,0.00010852518451795468
pair_002,SetA,3,439.5,550.5,104.57407448814885,0.6951622366905212,0.0,0.3951441424626137,0.5052774548530579,0.05,0.16425093542784452,198,78.80672560130893,0.028915984809952774,0.008895798907937052
pair_002,SetA,4,503.5,659.5,188.9422494249031,0.6869628429412842,0.0,0.20210332158244104,0.503889262676239,0.12961646096066226,0.15851466078311205,198,159.5383966322841,0.020020185902015722,0.0031552663597421114
pair_002,SetA,5,495.5,445.5,27.580146282862366,0.6642501950263977,0.0,0.23671513879710546,0.5054076910018921,0.09358541225631423,0.1626075990498066,198,54.68546424782366,0.01686491954227361,0.0035085304897372015
pair_002,SetA,6,525.5,553.5,84.95964190530194,0.6852386593818665,0.0,0.21350934333701524,0.4867735207080841,0.125,0.1557182571850717,198,59.26634795564849,0.013356389052536409,0.0003662827848462287
pair_002,SetA,7,478.5,313.5,159.64546900152652,0.7000424861907959,0.0,0.3755839190018619,0.5286176204681396,0.05,0.19505768455564976,198,187.73518583366305,0.01299010626769018,8.923512526622275e-05
pair_002,SetA,8,513.5,458.5,13.7478690264861,0.697500467300415,0.0,0.3974588097926918,0.5323389768600464,0.0875,0.1553397085517645,198,43.64057744805859,0.012900871142423958,0.00039596529927812645
pair_002,SetA,9,517.5,339.5,131.51285718103355,0.6896793246269226,0.0,0.2403170647001195,0.5176817178726196,0.09358541225631423,0.16140145063400269,198,161.45123102658584,0.012504905843145831,0.0015013455083610697
pair_002,SetA,10,473.5,547.5,83.87140098188806,0.6895555257797241,0.0,0.21563802350031255,0.5152220726013184,0.11020817282989959,0.1664669569581747,198,54.39209501388966,0.011003560334784761,0.000381854844839994
pair_002,SetA,11,476.5,461.5,31.781316705365885,0.6711264252662659,0.0,0.2867709196136874,0.4628899097442627,0.0875,0.1654604603536427,198,45.10543204537564,0.010621705489944767,0.00010436687319142872
pair_002,SetA,12,437.5,517.5,83.81197768642261,0.6991170048713684,0.0,0.23274925978216413,0.5405234694480896,0.16249999999999998,0.18402505852282047,198,64.90377492873584,0.010517338616753339,2.6566808347595894e-05
pair_002,SetA,13,465.5,329.5,147.05311055031052,0.6911302804946899,0.0,0.24651026511959845,0.5051426291465759,0.09358541225631423,0.16910719871520996,198,173.95545406798834,0.010490771808405743,0.000858587177270706
pair_002,SetA,14,449.5,345.5,137.65275844927856,0.6929149031639099,0.0,0.2121777088253778,0.49783363938331604,0.16249999999999998,0.16751070646569133,198,162.5438402401026,0.009632184631135037,0.0016799024371584818
pair_002,SetA,15,445.5,550.5,100.80818906375963,0.6779173612594604,0.0,0.4092078048923843,0.48918771743774414,0.05,0.15082146530039608,198,74.30006729472053,0.007952282193976555,0.00020962648042460036
pair_002,SetA,16,531.5,471.5,24.563048193470312,0.6913022994995117,0.0,0.20481259991270817,0.506697416305542,0.05,0.16577574610710144,198,42.47940677551889,0.007742655713551955,0.0003167062891442302
pair_002,SetA,17,432.5,484.5,75.74220216454626,0.6976937055587769,0.0,0.5334922707765313,0.5315827131271362,0.14270509831248424,0.1909758225083351,198,69.25676862227981,0.0074259494244077245,0.0005754182498389146
pair_002,SetA,18,507.5,544.5,73.91269681371666,0.6964249610900879,0.0,0.3885186921524607,0.5369569659233093,0.125,0.16694124788045883,198,45.1275968781853,0.00685053117456881,0.0004922113394625243
pair_002,SetA,19,468.5,514.5,58.368189004715994,0.6956547498703003,0.0,0.5321716216842602,0.5402058362960815,0.125,0.19266985729336739,198,34.677081768799404,0.006358319835106286,0.00026057739633575383
pair_002,SetA,20,304.5,533.5,212.00309103472503,0.6874432563781738,0.0,0.34766454140278924,0.5125097632408142,0.16249999999999998,0.16046597063541412,198,198.3494391219698,0.006097742438770532,0.00034459222737168605
pair_003,SetA,1,466.0,438.0,251.52470215620306,0.8460339307785034,0.0,0.8197500738584438,0.6184057593345642,0.0875,0.6724808216094971,129,70.71067811865476,0.21380722888656947,0.018453082767336454
pair_003,SetA,2,465.0,583.0,155.9102363084931,0.860986053943634,0.0,0.83535221855641,0.6648268699645996,0.05,0.6775414943695068,129,90.07774419910837,0.19535414611923302,0.11887680988295418
pair_003,SetA,3,441.0,437.0,267.1912197176575,0.8450953364372253,0.0,0.824641775384803,0.6134191155433655,0.05,0.6795495450496674,129,86.31338250816034,0.07647733623627884,0.02579745904953914
pair_003,SetA,4,445.0,423.0,275.8919455097601,0.8595592975616455,0.0,0.8344872495067206,0.6555030941963196,0.09358541225631423,0.7137590795755386,129,94.62557793746889,0.0506798771867397,0.007826343300843086
pair_003,SetA,5,604.0,443.0,202.84771725042899,0.8508661985397339,0.0,0.8282463192064602,0.6366378664970398,0.12961646096066226,0.6772114485502243,68,118.59595271340417,0.04285353388589661,0.011164965881950907
pair_003,SetA,6,474.0,424.0,258.9909621017333,0.85541832447052,0.0,0.8368962943222524,0.6464083790779114,0.05,0.6899803429841995,129,80.32434251209281,0.031688568003945705,0.0006959947952044077
pair_003,SetA,7,452.0,423.0,271.8227533969925,0.8467831611633301,0.0,0.8174622525553137,0.6167598366737366,0.125,0.6958771049976349,129,90.7358804442873,0.030992573208741298,0.0009874343236630535
pair_003,SetA,8,458.0,583.0,162.34148612911122,0.8441189527511597,0.0,0.8162100826722669,0.6161385774612427,0.05,0.6651402562856674,129,93.02150289046077,0.030005138885078244,0.0022630026043625046
pair_003,SetA,9,468.0,395.0,287.0938776350896,0.8446094393730164,0.0,0.8209871042745855,0.60820472240448,0.09358541225631423,0.7064204812049866,129,109.7679370308106,0.02774213628071574,0.0006169429094533517
pair_003,SetA,10,452.0,438.0,259.669382986218,0.8403720259666443,0.0,0.8121038571141727,0.6034446358680725,0.09358541225631423,0.6773530840873718,129,78.40918313565064,0.027125193371262388,0.003995120876915698
pair_003,SetA,11,436.0,582.0,183.17218383954793,0.862045168876648,0.0,0.8355599740345101,0.6583575010299683,0.0875,0.6902717798948288,129,104.01922899156675,0.02313007249434669,0.000415873561189755
pair_003,SetA,12,464.0,612.0,147.62175311734407,0.8597506284713745,0.0,0.8362640326927716,0.6622346639633179,0.05,0.7166942358016968,129,117.64352935882194,0.022714198933156935,0.0004595170418645704
pair_003,SetA,13,430.0,437.0,274.1887657698322,0.8567418456077576,0.0,0.8319930706305287,0.648479163646698,0.11020817282989959,0.678380161523819,129,94.17536832951598,0.022254681891292365,0.0013750567580190672
pair_003,SetA,14,431.0,408.0,296.27233935471594,0.8605886697769165,0.0,0.8351770652931263,0.6565022468566895,0.09358541225631423,0.7177049070596695,129,115.0,0.020879625133273298,0.00010788269385982041
pair_003,SetA,15,420.0,422.0,292.10073210555856,0.8498578071594238,0.0,0.8281965146225905,0.6250628232955933,0.125,0.6854695379734039,129,111.73182178770737,0.020771742439413477,5.922130224114003e-05
pair_003,SetA,16,462.0,351.0,328.8508651419381,0.8591569662094116,0.0,0.8362801839640266,0.6493136882781982,0.05,0.6932265162467957,129,153.7693077307692,0.020712521137172337,0.002037242795051717
pair_003,SetA,17,429.0,582.0,189.7493221737232,0.8471947312355042,0.0,0.8226516753092016,0.6224744319915771,0.05,0.6687652766704559,129,108.4665847162157,0.01867527834212062,0.0009668691695411437
pair_003,SetA,18,457.0,612.0,154.44396500438708,0.839606523513794,0.0,0.8160429828057297,0.6044684648513794,0.125,0.703988716006279,129,119.97082978791136,0.017708409172579476,8.390046190956402e-05
pair_003,SetA,19,439.0,379.0,315.67128872643735,0.8371586203575134,0.0,0.8081562582512987,0.5912562012672424,0.12961646096066226,0.7047235071659088,129,135.50645741070792,0.017624508710669912,0.00028558045518081027
pair_003,SetA,20,417.0,610.0,194.03078340001016,0.8448631167411804,0.0,0.8229450111326005,0.6141382455825806,0.05,0.7019270211458206,129,137.80058055030102,0.017338928255489102,0.00013503874900165289
pair_004,SetA,1,621.0,502.0,60.79238590628019,0.7319196462631226,0.0,0.5866533089208956,0.633313775062561,0.05,0.2574915736913681,177,121.01652779682617,0.8336105827711408,0.02952028091790515
pair_004,SetA,2,406.0,514.0,154.54225673876988,0.7300472855567932,0.0,0.6013530079400723,0.5944952368736267,0.05,0.24715875834226608,177,95.03683496413377,0.8040903018532356,0.31274781130399676
pair_004,SetA,3,639.0,501.0,78.82013623044816,0.7306723594665527,0.0,0.6058160414843761,0.6152985095977783,0.05,0.22385462932288647,177,139.00359707575916,0.49134249054923884,0.13472770553596924
pair_004,SetA,4,528.0,305.0,203.0154521470173,0.7298078536987305,0.0,0.5960605795002926,0.5945146679878235,0.05,0.3280606660991907,177,197.0,0.3566147850132696,0.029365843803578817
pair_004,SetA,5,370.0,516.0,190.5977694924451,0.7132813930511475,0.0,0.5552385362277348,0.5592074990272522,0.0875,0.24448762275278568,177,130.98091464026353,0.3272489412096908,0.026961690700455287
pair_004,SetA,6,597.0,503.0,36.77590411626474,0.6445270776748657,0.0,0.5525367407663059,0.448834091424942,0.05,0.22886510705575347,177,97.04638066409278,0.3002872505092355,0.0032556777883399057
pair_004,SetA,7,388.0,515.0,172.5700131155571,0.7290998697280884,0.0,0.5805128747394074,0.5904824137687683,0.0875,0.24880086071789265,177,113.0,0.2970315727208956,0.03987082762465821
pair_004,SetA,8,548.0,506.0,12.31763739973422,0.7259329557418823,0.0,0.6640213253490573,0.6172334551811218,0.05,0.23526804707944393,177,48.373546489791295,0.2571607450962374,0.036930523760569656
pair_004,SetA,9,591.0,504.0,30.728849167558398,0.6529492139816284,0.0,0.4529309305384748,0.4721090495586395,0.0875,0.23846680903807282,177,91.08786966440702,0.22023022133566772,0.07166476746986747
pair_004,SetA,10,421.0,513.0,139.50998216765578,0.7230757474899292,0.0,0.6434755100540299,0.5805761218070984,0.0875,0.24466412886977196,177,80.06247560499239,0.14856545386580025,0.06485190279047245
pair_004,SetA,11,603.0,503.0,42.76464068561529,0.7091151475906372,0.0,0.5591865707604775,0.6047512888908386,0.05,0.25139413960278034,177,103.04368005850722,0.0837135510753278,0.031772833936352066
pair_004,SetA,12,364.0,516.0,196.58881546541286,0.6777324080467224,0.0,0.5772523917938872,0.491339772939682,0.05,0.23375298269093037,177,136.93794214898952,0.05194071713897573,0.0019239473408152047
pair_004,SetA,13,627.0,502.0,66.78369227273362,0.7030071020126343,0.0,0.5224721339793809,0.5155318379402161,0.05,0.2395649552345276,177,127.01574705523721,0.050016769798160526,0.004373458355278623
pair_004,SetA,14,400.0,514.0,160.53336646476575,0.7045081853866577,0.0,0.6244392781826567,0.525899350643158,0.05,0.23808090947568417,177,100.9752444909147,0.045643311442881904,0.0016067743004135604
pair_004,SetA,15,554.0,506.0,6.330210147571382,0.6977248787879944,0.0,0.5879027422347486,0.5346420407295227,0.05,0.23560757748782635,177,54.3323108288245,0.04403653714246834,0.007527085699565207
pair_004,SetA,16,566.0,505.0,5.711731989479507,0.699856698513031,0.0,0.6631957607086467,0.5949743390083313,0.05,0.23762281239032745,177,66.18912297349165,0.036509451442903136,0.0017097022037267581
pair_004,SetA,17,533.0,507.0,27.349555473600685,0.7071084380149841,0.0,0.6124311221458927,0.5892966985702515,0.0875,0.21549872122704983,177,33.734255586866,0.03479974923917638,0.007435977838628951
pair_004,SetA,18,585.0,504.0,24.736911726435657,0.6775528788566589,0.0,0.5091231252964494,0.5768696069717407,0.0875,0.24609201401472092,177,85.09406559801923,0.027363771400547427,0.0013741325779989821
pair_004,SetA,19,382.0,515.0,178.56108774674976,0.696498453617096,0.0,0.5959887018960375,0.5155186653137207,0.05,0.23918699752539396,177,118.94956914591998,0.025989638822548445,0.0007322092886012585
pair_004,SetA,20,346.0,517.0,214.61654799871755,0.6526484489440918,0.0,0.5376372372966052,0.47627758979797363,0.05,0.22963226260617375,177,154.93547043850222,0.025257429533947186,0.0017431201388844776
pair_005,SetA,1,618.5,370.5,125.66766502545318,0.8512386083602905,0.0,0.7191086540458718,0.6281997561454773,0.05,0.23582290671765804,195,175.5348968154196,0.34089019374740187,0.06409951313577461
pair_005,SetA,2,466.5,374.5,26.38560718079196,0.8726896047592163,0.0,0.6989719343222702,0.7137600779533386,0.05,0.2357647381722927,195,129.89418770676386,0.27679068061162726,0.11953105874203102
pair_005,SetA,3,446.5,375.5,46.40545878424697,0.853024423122406,0.0,0.7414410107745624,0.6547275185585022,0.08106601717798213,0.23671734938398004,195,135.50830232867654,0.15725962186959624,0.033037100782644796
pair_005,SetA,4,486.5,374.5,6.40199795282252,0.851148784160614,0.0,0.6117302170801939,0.6516621112823486,0.125,0.23523425590246916,195,126.22400722525015,0.12422252108695145,0.014333702475671131
pair_005,SetA,5,499.5,638.5,264.60863869902323,0.7949644923210144,0.0,0.7122651386749999,0.682877779006958,0.05,0.19904674589633942,195,138.5009025241352,0.10988881861128032,0.03272287403667673
pair_005,SetA,6,496.5,373.5,3.65055932236671,0.8410013914108276,0.0,0.6855690524368109,0.606970489025116,0.09358541225631423,0.23157100193202496,195,126.54840970948628,0.07716594457460359,0.0386170965731409
pair_005,SetA,7,446.5,388.5,48.60183182903618,0.7721018195152283,0.0,0.6851087953929633,0.628520131111145,0.125,0.18361227214336395,195,123.67093433786292,0.03854884800146269,0.0004220591621352382
pair_005,SetA,8,646.5,436.5,165.85677670812117,0.7940882444381714,0.0,0.6697651953039068,0.6819941997528076,0.0875,0.19944393262267113,195,159.66997213001574,0.03812678883932745,0.0008610375637563769
pair_005,SetA,9,465.5,467.5,97.45134409636147,0.7886024713516235,0.0,0.7763617450146822,0.6596187353134155,0.0875,0.1981004774570465,195,47.39725730461627,0.03726575127557107,0.002972109084455027
pair_005,SetA,10,456.5,374.5,36.38416703120491,0.8517671227455139,0.0,0.7192740934758655,0.6450918316841125,0.19366069605669878,0.23157061077654362,195,132.82507293429205,0.034293642191116046,0.00017572454452215863
pair_005,SetA,11,660.5,462.5,189.5604468299564,0.7955546379089355,0.0,0.678960135982955,0.6811085343360901,0.05,0.19743064045906067,195,164.82263194112633,0.03411791764659389,0.008698171149237183
pair_005,SetA,12,456.5,652.5,280.89173422651095,0.7733272314071655,0.0,0.7174941679322493,0.650956928730011,0.05,0.197337057441473,195,158.5827859510609,0.025419746497356704,0.0008145083356852073
pair_005,SetA,13,498.5,453.5,79.72413140208155,0.7763935923576355,0.0,0.7112440345940585,0.6231939196586609,0.11020817282989959,0.20191844925284386,195,46.52418725781247,0.024605238161671497,0.004311096871770795
pair_005,SetA,14,653.5,449.5,177.49032844408774,0.7941053509712219,0.0,0.779728421653755,0.6865077018737793,0.05,0.20184896141290665,195,161.59362611192313,0.020294141289900702,0.0013473066342925034
pair_005,SetA,15,491.5,453.5,79.53780402296293,0.7925865650177002,0.0,0.7759542504934225,0.6766654253005981,0.05,0.20262815803289413,195,47.270498199193966,0.0189468346556082,9.302932394671115e-05
pair_005,SetA,16,476.5,374.5,16.388804777759177,0.8710267543792725,0.0,0.6622451980821402,0.7114797830581665,0.0875,0.23731196857988834,195,127.68124372827828,0.018853805331661488,6.734906251429709e-05
pair_005,SetA,17,497.5,413.5,39.79487222735164,0.7810401320457458,0.0,0.762533143741736,0.6492077708244324,0.0875,0.1828971616923809,195,86.53611962643113,0.01878645626914719,0.0012203119527335743
pair_005,SetA,18,466.5,652.5,279.772334251479,0.78992760181427,0.0,0.6877868087571304,0.6823875904083252,0.05,0.2011898308992386,195,156.13615852838188,0.017566144316413616,0.0012441332164547653
pair_005,SetA,19,617.5,463.5,153.44356041502002,0.7959549427032471,0.0,0.779451666585723,0.6885983347892761,0.05,0.19837858155369759,195,123.03861182571916,0.01632201109995885,0.0017855488706265948
pair_005,SetA,20,648.5,370.5,155.65840806131493,0.8542803525924683,0.0,0.6185882601616206,0.6501591205596924,0.0875,0.23877557646483183,195,197.03426098016558,0.014536462229332256,0.0007301806058964775
pair_006,SetA,1,422.5,418.5,155.46165828189794,0.6852137446403503,0.0,0.32337885378085895,0.5155555605888367,0.16249999999999998,0.23776196874678135,197,112.46555028096381,0.06920918471653013,0.009737169889643758
pair_006,SetA,2,418.5,522.5,175.65895726762758,0.7036585211753845,0.0,0.3275798504936821,0.5229330658912659,0.09358541225631423,0.20087072998285294,197,84.54880247525686,0.059472014826886375,0.029971041532582426
pair_006,SetA,3,586.5,506.5,63.092955457671195,0.6941967606544495,0.0,0.31192710939820456,0.492540180683136,0.09358541225631423,0.24399257265031338,197,86.7438758645243,0.02950097329430395,6.752543096603253e-05
pair_006,SetA,4,405.5,647.5,265.1127889848831,0.7019747495651245,0.0,0.33231018637461507,0.515541672706604,0.09358541225631423,0.1853968482464552,197,175.17562615843565,0.029433447863337917,0.00451872883734266
pair_006,SetA,5,399.5,510.5,188.31424260188933,0.7006689310073853,0.0,0.31029270069125514,0.5178537964820862,0.05,0.24056521989405155,197,101.04701875859574,0.024914719025995256,0.0007988986765061074
pair_006,SetA,6,555.5,515.5,74.01823874316439,0.6960075497627258,0.0,0.32717536113898144,0.504638135433197,0.05885254915624212,0.20185223408043385,197,57.623779813545724,0.02411582034948915,0.0022248899442523715
pair_006,SetA,7,559.5,415.5,33.11182703017553,0.6838663220405579,0.0,0.34437916548702546,0.5301856994628906,0.0875,0.247253755107522,197,103.34650453692181,0.021890930405236778,0.0013161506363824974
pair_006,SetA,8,551.5,465.5,32.23624005563137,0.6710517406463623,0.0,0.32245985351414874,0.4671669602394104,0.1340990257669732,0.2654305137693882,197,61.98790204547981,0.02057477976885428,0.0019060144603170598
pair_006,SetA,9,564.5,498.5,55.34578230966245,0.6950690746307373,0.0,0.3535868186031041,0.513370156288147,0.125,0.2545398436486721,197,64.5174395028197,0.01866876530853722,0.0008836288121437039
pair_006,SetA,10,541.5,453.5,35.509388601440676,0.6721661686897278,0.0,0.31991577372689456,0.4526969790458679,0.05,0.25655707344412804,197,62.325757115337154,0.017785136496393517,0.001992381342882897
pair_006,SetA,11,413.5,439.5,162.37397186174246,0.706099808216095,0.0,0.3313532079051275,0.5193963646888733,0.16249999999999998,0.2663038857281208,197,105.55804090641318,0.01579275515351062,8.843225984016267e-05
pair_006,SetA,12,531.5,424.5,48.534084209446064,0.6792459487915039,0.0,0.3324537566023616,0.4935735762119293,0.125,0.2485829759389162,197,81.80770134895614,0.015704322893670457,0.00018316761564422454
pair_006,SetA,13,526.5,316.5,136.99935384766377,0.6728020906448364,0.0,0.26525533688387126,0.4703517556190491,0.05,0.24508149176836014,197,185.40361377276335,0.015521155278026232,0.0004922896398842254
pair_006,SetA,14,611.5,651.5,210.23234230584455,0.7033000588417053,0.0,0.3265292858269237,0.5011857151985168,0.05,0.16933199833147228,197,188.10768192713448,0.015028865638142007,0.000531894031319334
pair_006,SetA,15,586.5,643.5,199.46650530845955,0.6734783053398132,0.0,0.2936704547616872,0.4645509421825409,0.12961646096066226,0.19771401025354862,197,167.55446875568555,0.014496971606822673,0.0011702711899124335
pair_006,SetA,16,346.5,507.5,237.8470762923852,0.690980851650238,0.0,0.2845204554191253,0.5042626857757568,0.14270509831248424,0.23769471794366837,197,153.6831155332296,0.01332670041691024,9.130388046697108e-05
pair_006,SetA,17,532.5,316.5,134.9562675821737,0.6921631097793579,0.0,0.2773903220727395,0.46520358324050903,0.125,0.23927498422563076,197,186.35584240908574,0.013235396536443268,0.0017977804424268405
pair_006,SetA,18,561.5,652.5,208.67016217768173,0.7069775462150574,0.0,0.333209079780773,0.5204389691352844,0.05,0.1707773750385968,197,164.4338772881063,0.011437616094016428,0.0003008657265138725
