pair_id,set_type,gt_found,cx,cy,h_idx,hscale,htheta,corr_score,psr,context_128,context_combined,phase_penalty,dist_to_center,neigh_cons,grad_ncc,family_population,gterr,is_correct
pair_000,SetA,1,844.0,464.0,0,8.899999999999999,1.0,0.8132544755935669,0.0,0.6550397276878357,0.672643780708313,0.16249999999999998,345.878591416121,0.7931636273860931,0.7057101726531982,249,279.7722420720591,0
pair_000,SetA,1,569.0,215.0,0,8.899999999999999,1.0,0.8132215142250061,0.0,0.7180435061454773,0.7361233830451965,0.05,293.23369519889764,0.7924826443195343,0.6838877201080322,249,183.55479417699024,0
pair_000,SetA,1,838.0,114.0,0,8.899999999999999,1.0,0.8132100701332092,0.0,0.6545335650444031,0.6685690641403198,0.05,513.069196112961,0.7922569513320923,0.7124642729759216,249,389.50699455028627,0
pair_000,SetA,1,298.0,198.0,0,8.899999999999999,1.0,0.8129962682723999,0.0,0.6483436822891235,0.6644545078277588,0.05,363.3290519625426,0.7906759679317474,0.6896477937698364,249,339.53817286650434,0
pair_000,SetA,1,568.0,145.0,0,8.899999999999999,1.0,0.8127782940864563,0.0,0.6410017609596252,0.664945912361145,0.16249999999999998,361.4540081393482,0.7924686968326569,0.6828925609588623,249,253.56183147330398,0
pair_000,SetA,1,847.0,658.0,0,8.899999999999999,1.0,0.8125502467155457,0.0,0.716317355632782,0.7276269555091859,0.125,381.27811371753296,0.7917019724845886,0.7175222039222717,249,378.0896172713652,0
pair_000,SetA,1,568.0,140.0,0,8.899999999999999,1.0,0.8115747570991516,0.0,0.5138104557991028,0.5467153906822204,0.05,366.3659372812926,0.7886782288551331,0.6794431209564209,249,258.56122257051214,0
pair_000,SetA,1,301.0,403.0,0,8.899999999999999,1.0,0.8115187883377075,0.0,0.7174921035766602,0.7318111777305603,0.05,221.38202275704322,0.7898572385311127,0.7082343101501465,249,271.032755449169,0
pair_000,SetA,1,306.0,683.0,0,8.899999999999999,1.0,0.8099305033683777,0.0,0.6444118618965149,0.6641637206077575,0.05,266.6927070618917,0.7888505458831787,0.6853417754173279,249,389.4570619099596,0
pair_000,SetA,1,577.0,684.0,0,8.899999999999999,1.0,0.8089557886123657,0.0,0.5787323117256165,0.6039919018745423,0.16249999999999998,199.46177578674065,0.788673609495163,0.6724470257759094,249,285.51351229314633,0
pair_000,SetA,1,580.0,893.0,0,8.899999999999999,1.0,0.8082171082496643,0.0,0.6781260371208191,0.694340431690216,0.1662132317597294,401.05984590831326,0.7595192193984985,0.6892297863960266,249,494.534434236044,0
pair_000,SetA,1,839.0,173.0,0,8.899999999999999,1.0,0.8080644607543945,0.0,0.7184069156646729,0.7269441962242127,0.05,471.00955404322747,0.7875131964683533,0.7072397470474243,249,349.50697625425664,0
pair_000,SetA,1,847.0,653.0,0,8.899999999999999,1.0,0.8074899911880493,0.0,0.5818857550621033,0.6050968647003174,0.05,379.23343734433547,0.7869329154491425,0.6990770697593689,249,374.67594281654794,0
pair_000,SetA,1,843.0,394.0,0,8.899999999999999,1.0,0.8074402809143066,0.0,0.5827046036720276,0.6035679459571839,0.05,359.0055709874152,0.7862235903739929,0.6809439063072205,249,271.0419660288159,0
pair_000,SetA,1,297.0,150.0,0,8.899999999999999,1.0,0.807049572467804,0.0,0.5828713178634644,0.6097151160240173,0.0875,404.6096884653159,0.7863556742668152,0.681926965713501,249,370.66167272216273,0
pair_000,SetA,1,579.0,828.0,0,8.899999999999999,1.0,0.8068385720252991,0.0,0.7275853753089905,0.7423041701316834,0.16249999999999998,337.37960815674677,0.7582181990146637,0.6835061311721802,249,429.5267664800895,0
pair_000,SetA,1,843.0,421.0,0,8.899999999999999,1.0,0.8063347339630127,0.0,0.7137958407402039,0.7280421018600465,0.05,351.98011307458836,0.7864736318588257,0.6955820322036743,249,271.9340155049247,0
pair_000,SetA,1,576.0,657.0,0,8.899999999999999,1.0,0.8062862753868103,0.0,0.7777237892150879,0.7854300260543824,0.05,174.42763542512407,0.7870299220085144,0.6730982661247253,249,258.5006693569224,0
pair_000,SetA,1,569.0,237.0,0,8.899999999999999,1.0,0.8055756092071533,0.0,0.7087768316268921,0.7278554081916808,0.05,271.9007171744863,0.7576079964637756,0.6892192959785461,249,161.5581237273006,0
pair_000,SetA,1,839.0,168.0,0,8.899999999999999,1.0,0.8053007125854492,0.0,0.5846155285835266,0.6061473369598389,0.16249999999999998,474.4944678286566,0.7838263511657715,0.6918429136276245,249,352.75406431032826,0
pair_000,SetA,1,298.0,193.0,0,8.899999999999999,1.0,0.8052781820297241,0.0,0.5184321999549866,0.5496771335601807,0.05,367.4955782046908,0.7835060060024261,0.6737344861030579,249,342.5149256172436,0
pair_000,SetA,1,574.0,501.0,0,8.899999999999999,1.0,0.8043465614318848,0.0,0.514224112033844,0.5440635442733764,0.05,74.00675644831355,0.7709093391895294,0.6693989634513855,249,102.48925253924084,0
pair_000,SetA,1,568.0,172.0,0,8.899999999999999,1.0,0.8030393719673157,0.0,0.7808817625045776,0.7867846608161927,0.16249999999999998,334.9746259047094,0.7827589511871338,0.6813424229621887,249,226.56558392651567,0
pair_000,SetA,1,306.0,678.0,0,8.899999999999999,1.0,0.8028712868690491,0.0,0.5189700126647949,0.5481048822402954,0.17694368026754387,263.28691574022434,0.7815389633178711,0.6646803021430969,249,385.82004420273427,0
pair_000,SetA,1,309.0,865.0,0,8.899999999999999,1.0,0.802534282207489,0.0,0.6165696382522583,0.6337332367897034,0.05,411.9538809138712,0.7792782485485077,0.6726910471916199,249,535.5004972685523,0
pair_000,SetA,1,843.0,410.0,0,8.899999999999999,1.0,0.8024619221687317,0.0,0.7133945226669312,0.7240431547164918,0.05,354.6110545372211,0.7837940156459808,0.6773783564567566,249,271.24670753793185,0
pair_000,SetA,1,298.0,220.0,0,8.899999999999999,1.0,0.8023778796195984,0.0,0.645706057548523,0.6615840911865234,0.16249999999999998,345.2593228285081,0.7815593481063843,0.6726526618003845,249,327.0272705913877,0
pair_000,SetA,1,568.0,151.0,0,8.899999999999999,1.0,0.8016241788864136,0.0,0.5088717341423035,0.5421982407569885,0.05,355.5629339512205,0.7814912796020508,0.6629297137260437,249,247.56259462128395,0
pair_000,SetA,1,572.0,415.0,0,8.899999999999999,1.0,0.8015616536140442,0.0,0.6436233520507812,0.6621692061424256,0.16249999999999998,111.39569111954016,0.7817002832889557,0.6694847941398621,249,16.469656804675758,0
pair_000,SetA,1,572.0,377.0,0,8.899999999999999,1.0,0.8005842566490173,0.0,0.508662760257721,0.5390554428100587,0.05,142.52368224263643,0.7619543671607971,0.6574321389198303,249,21.530344096942365,0
pair_000,SetA,1,302.0,441.0,0,8.899999999999999,1.0,0.8003337383270264,0.0,0.5179575085639954,0.5492733716964722,0.05,206.60348496576722,0.778484970331192,0.6665686964988708,249,273.3156720878351,0
pair_000,SetA,1,306.0,705.0,0,8.899999999999999,1.0,0.8002045154571533,0.0,0.6387472152709961,0.6560771226882934,0.05,282.24280327406046,0.7791577875614166,0.6729316711425781,249,405.80471651826156,0
pair_000,SetA,1,580.0,866.0,0,8.899999999999999,1.0,0.800133228302002,0.0,0.5589288473129272,0.5846100091934204,0.05,374.641161646715,0.7767024338245392,0.6617425084114075,249,467.53817513150443,0
pair_000,SetA,1,850.0,829.0,0,8.899999999999999,1.0,0.7995795011520386,0.0,0.661620020866394,0.6769701242446899,0.1662132317597294,480.3550770003373,0.7660322785377502,0.681459367275238,249,512.4357576840944,0
pair_000,SetA,1,572.0,409.0,0,8.899999999999999,1.0,0.7994877696037292,0.0,0.775885283946991,0.784934437274933,0.16249999999999998,116.03878661895772,0.7810297012329102,0.6613632440567017,249,10.46965709743377,0
pair_000,SetA,1,572.0,420.0,0,8.899999999999999,1.0,0.7994844317436218,0.0,0.7764138579368591,0.7832718372344971,0.05,107.62899237658968,0.7781256139278412,0.676267147064209,249,21.469656685706457,0
pair_000,SetA,1,851.0,883.0,0,8.899999999999999,1.0,0.7982391715049744,0.0,0.6077296733856201,0.623714292049408,0.05,519.5093839383462,0.7619876265525818,0.6746194958686829,249,559.0654137371855,0
pair_000,SetA,1,848.0,701.0,0,8.899999999999999,1.0,0.7981582880020142,0.0,0.6364251375198364,0.6539872407913208,0.16249999999999998,401.8768468075761,0.7523441016674042,0.6829957365989685,249,409.4705817684607,0
pair_000,SetA,1,579.0,839.0,0,8.899999999999999,1.0,0.7979839444160461,0.0,0.7247050404548645,0.738900649547577,0.16249999999999998,348.0833233580718,0.7768437564373016,0.6725413799285889,249,440.5253404303839,0
pair_000,SetA,1,580.0,877.0,0,8.899999999999999,1.0,0.7979445457458496,0.0,0.5608356595039368,0.5885998964309693,0.16249999999999998,385.3946029720707,0.7771102786064148,0.6596562266349792,249,478.5366001088752,0
pair_000,SetA,1,302.0,430.0,0,8.899999999999999,1.0,0.7976576089859009,0.0,0.514326274394989,0.5476517677307129,0.16249999999999998,210.00952359357422,0.776093453168869,0.6622737646102905,249,271.8237005309889,0
pair_000,SetA,1,850.0,840.0,0,8.899999999999999,1.0,0.7965714931488037,0.0,0.6631017923355103,0.6824213743209839,0.16249999999999998,487.95491595023407,0.7759687602519989,0.6824771761894226,249,521.7103968599208,0
pair_000,SetA,1,844.0,459.0,0,8.899999999999999,1.0,0.7960320115089417,0.0,0.5145813822746277,0.5449371576309204,0.16249999999999998,346.43469803124515,0.774608850479126,0.6613146662712097,249,278.6445959840035,0
pair_000,SetA,1,848.0,696.0,0,8.899999999999999,1.0,0.7960106730461121,0.0,0.5122095942497253,0.5407360553741456,0.05,399.3995493237317,0.7746704518795013,0.6772238612174988,249,405.79115413086987,0
pair_000,SetA,1,297.0,144.0,0,8.899999999999999,1.0,0.7959654331207275,0.0,0.7004151940345764,0.7171650052070617,0.05,409.8109320162165,0.7774728536605835,0.6542790532112122,249,374.71114174743417,0
pair_000,SetA,1,574.0,506.0,0,8.899999999999999,1.0,0.7955760955810547,0.0,0.6280362010002136,0.6486890554428102,0.16249999999999998,74.24284477308234,0.7483518421649933,0.6467665433883667,249,107.48834099096786,0
pair_000,SetA,1,847.0,669.0,0,8.899999999999999,1.0,0.7954944968223572,0.0,0.7001820206642151,0.7110118269920349,0.125,385.9663197741482,0.7742577791213989,0.6856642961502075,249,385.7215201759835,0
pair_000,SetA,1,297.0,128.0,0,8.899999999999999,1.0,0.79531329870224,0.0,0.5699297189712524,0.5981572270393372,0.16249999999999998,423.78414316724974,0.7753210663795471,0.6400911808013916,249,385.75822836105925,0
pair_000,SetA,1,840.0,216.0,0,8.899999999999999,1.0,0.7947288155555725,0.0,0.6369837522506714,0.6548765540122987,0.16249999999999998,443.0079006067499,0.7752570509910583,0.6613295078277588,249,324.2584233227994,0
pair_000,SetA,1,309.0,881.0,0,8.899999999999999,1.0,0.7945231795310974,0.0,0.719548761844635,0.7281735658645629,0.05,426.19479114602046,0.7719248831272125,0.6635830998420715,249,549.4941415304346,0
pair_000,SetA,1,838.0,98.0,0,8.899999999999999,1.0,0.7940191626548767,0.0,0.5133254528045654,0.5403246998786927,0.16249999999999998,525.2123380119701,0.7400999665260315,0.6616328358650208,249,401.3435807412325,0
pair_000,SetA,1,840.0,211.0,0,8.899999999999999,1.0,0.7939898371696472,0.0,0.513872504234314,0.5407210469245911,0.05,446.22976144582736,0.7736592888832092,0.6624265313148499,249,327.099111177101,0
pair_000,SetA,1,309.0,876.0,0,8.899999999999999,1.0,0.7936056852340698,0.0,0.6160992383956909,0.6346404433250428,0.16249999999999998,421.7309568907647,0.7734307050704956,0.6594036817550659,249,545.1092688749028,0
pair_000,SetA,1,297.0,166.0,0,8.899999999999999,1.0,0.793112576007843,0.0,0.701353907585144,0.7148263335227967,0.05,390.85163425525036,0.7729415893554688,0.6667214035987854,249,360.1292887652908,0
pair_000,SetA,1,305.0,651.0,0,8.899999999999999,1.0,0.7930291891098022,0.0,0.6995075345039368,0.7145673513412476,0.16249999999999998,246.62927644543743,0.7548124492168427,0.6688278317451477,249,367.46120457077933,0
pair_000,SetA,1,839.0,184.0,0,8.899999999999999,1.0,0.7918322682380676,0.0,0.7012813687324524,0.7123495936393738,0.05,463.4403953045095,0.7722584307193756,0.6789101958274841,249,342.5119835697107,0
pair_000,SetA,1,573.0,469.0,0,8.899999999999999,1.0,0.791630744934082,0.0,0.5720221400260925,0.6027448892593383,0.16249999999999998,79.30952023559341,0.7728141248226166,0.6396996378898621,249,70.47680951293339,0
pair_000,SetA,1,567.0,97.0,0,8.899999999999999,1.0,0.7889359593391418,0.0,0.5776258111000061,0.6117259740829468,0.05,408.53151653207857,0.7540383040904999,0.6746894717216492,249,301.5717280710572,0
pair_000,SetA,1,576.0,646.0,0,8.899999999999999,1.0,0.7880308032035828,0.0,0.7562540173530579,0.7645395398139955,0.05,164.59647626847908,0.749093770980835,0.6354326009750366,249,247.50204770771632,0
pair_000,SetA,1,847.0,647.0,0,8.899999999999999,1.0,0.7879100441932678,0.0,0.6928995847702026,0.7080923080444337,0.05,376.8527563916708,0.7679759562015533,0.6589210629463196,249,370.62707166361065,0
pair_000,SetA,1,298.0,225.0,0,8.899999999999999,1.0,0.7878938317298889,0.0,0.7689206600189209,0.7727495789527894,0.05,341.21693979050923,0.7682753503322601,0.644905686378479,249,324.32473275004946,0
pair_000,SetA,1,298.0,204.0,0,8.899999999999999,1.0,0.7876121401786804,0.0,0.5107043981552124,0.5401906847953797,0.05,358.35736353534026,0.7664512991905212,0.6347299218177795,249,336.0294729767765,0
pair_000,SetA,1,579.0,823.0,0,8.899999999999999,1.0,0.7875241637229919,0.0,0.6242800951004028,0.6497935414314271,0.05,332.52067604887367,0.7548533380031586,0.6565907001495361,249,424.52743911307203,0
pair_000,SetA,1,844.0,448.0,0,8.899999999999999,1.0,0.7868227958679199,0.0,0.5081361532211304,0.5386234998703003,0.05,347.90803382503253,0.7674523591995239,0.640982449054718,249,276.4660529479601,0
pair_000,SetA,1,303.0,516.0,0,8.899999999999999,1.0,0.7867808938026428,0.0,0.7174139618873596,0.7333264350891113,0.05,197.6486782146544,0.7499900460243225,0.6902910470962524,249,293.52668235958436,0
pair_000,SetA,1,576.0,668.0,0,8.899999999999999,1.0,0.7860278487205505,0.0,0.7568302154541016,0.765263330936432,0.05,184.39088914585776,0.7638842165470123,0.6397845149040222,249,269.49940351778366,0
pair_000,SetA,1,568.0,161.0,0,8.899999999999999,1.0,0.7857542634010315,0.0,0.7601975202560425,0.7709481716156006,0.05,345.7528018686183,0.765311598777771,0.6373746991157532,249,237.56395219287535,0
pair_000,SetA,1,306.0,710.0,0,8.899999999999999,1.0,0.7857224941253662,0.0,0.7609685063362122,0.7627285361289979,0.16249999999999998,285.8950856520622,0.7420780062675476,0.6464465856552124,249,409.5939019460677,0
pair_000,SetA,1,580.0,871.0,0,8.899999999999999,1.0,0.7850980758666992,0.0,0.6435193419456482,0.6638376474380494,0.05,379.5273376187808,0.7632144689559937,0.6271845698356628,249,472.5374501224592,0
pair_000,SetA,1,850.0,824.0,0,8.899999999999999,1.0,0.7848763465881348,0.0,0.5466803312301636,0.5750286102294923,0.05,476.94444120882673,0.7362296283245087,0.649779200553894,249,508.24276599901896,0
pair_000,SetA,1,302.0,435.0,0,8.899999999999999,1.0,0.7847314476966858,0.0,0.6262626647949219,0.6475608229637146,0.05,208.39625716408634,0.7638029754161835,0.6276552081108093,249,272.4478312141593,0
pair_000,SetA,1,306.0,689.0,0,8.899999999999999,1.0,0.7846804857254028,0.0,0.5046404004096985,0.5377299666404725,0.05,270.84497410880635,0.7636937499046326,0.6328451037406921,249,393.86093859008673,0
pair_000,SetA,1,839.0,146.0,0,8.899999999999999,1.0,0.7840520143508911,0.0,0.5683177709579468,0.5928957104682923,0.05,490.13977598232117,0.763647586107254,0.636389434337616,249,367.50886385300515,0
pair_000,SetA,1,572.0,399.0,0,8.899999999999999,1.0,0.7840385437011719,0.0,0.5026822686195374,0.5357665657997132,0.16249999999999998,124.03628501370073,0.7650319635868073,0.6226277947425842,249,0.469674207563254,1
pair_000,SetA,1,838.0,119.0,0,8.899999999999999,1.0,0.7839816212654114,0.0,0.7659543752670288,0.7723924517631531,0.16249999999999998,509.3181716766053,0.763614296913147,0.6536735892295837,249,385.86966111179953,0
pair_000,SetA,1,572.0,382.0,0,8.899999999999999,1.0,0.7835729718208313,0.0,0.614766001701355,0.6389416337013245,0.16249999999999998,138.2316895650198,0.7640608847141266,0.6170918345451355,249,16.530344215140786,0
pair_000,SetA,1,301.0,398.0,0,8.899999999999999,1.0,0.7835718393325806,0.0,0.5660855174064636,0.5914945602416992,0.05,223.61797781037194,0.7647577524185181,0.6350744366645813,249,270.99641688301114,0
pair_000,SetA,1,573.0,452.0,0,8.899999999999999,1.0,0.7835224270820618,0.0,0.6873422265052795,0.7056392788887025,0.16249999999999998,87.36704184073076,0.7653434872627258,0.6251607537269592,249,53.47908343578904,0
pair_000,SetA,1,839.0,162.0,0,8.899999999999999,1.0,0.7831911444664001,0.0,0.6945735216140747,0.7059498190879822,0.05,478.71181309844445,0.7641867399215698,0.6410386562347412,249,356.70407064109776,0
pair_000,SetA,1,303.0,489.0,0,8.899999999999999,1.0,0.783054769039154,0.0,0.5646898150444031,0.5896831512451173,0.16249999999999998,197.3068675946177,0.7618689239025116,0.6256429553031921,249,283.8019587972527,0
pair_000,SetA,1,302.0,462.0,0,8.899999999999999,1.0,0.7829945087432861,0.0,0.7683067321777344,0.7701091766357422,0.1662132317597294,201.61349161204464,0.7628162205219269,0.6449182033538818,249,277.355696125329,0
pair_000,SetA,1,303.0,505.0,0,8.899999999999999,1.0,0.782426655292511,0.0,0.693925142288208,0.7086053490638733,0.05,197.06344156134085,0.7503648698329926,0.6232994198799133,249,289.3001569625569,0
pair_000,SetA,1,840.0,222.0,0,8.899999999999999,1.0,0.7822967767715454,0.0,0.5064945220947266,0.5354763746261597,0.05,439.1856099646253,0.7625941336154938,0.6377017498016357,249,320.9192436911718,0
pair_000,SetA,1,843.0,416.0,0,8.899999999999999,1.0,0.782239556312561,0.0,0.5674970149993896,0.5934818148612976,0.16249999999999998,353.1359511576243,0.7651616036891937,0.637189507484436,249,271.5665889348215,0
pair_000,SetA,1,574.0,512.0,0,8.899999999999999,1.0,0.7820997834205627,0.0,0.5135921835899353,0.5427515983581543,0.05,74.96665925596525,0.7458488345146179,0.6632876992225647,249,113.48735314790163,0
pair_000,SetA,1,842.0,367.0,0,8.899999999999999,1.0,0.7812321186065674,0.0,0.7618697285652161,0.7662791252136232,0.05,366.95095040073136,0.7296305596828461,0.6452328562736511,249,271.8388818855281,0
pair_000,SetA,1,305.0,640.0,0,8.899999999999999,1.0,0.7809652090072632,0.0,0.7077931761741638,0.7301615834236146,0.16249999999999998,240.05207768315609,0.7494433224201202,0.6699382066726685,249,359.992228285756,0
pair_000,SetA,1,848.0,707.0,0,8.899999999999999,1.0,0.780727744102478,0.0,0.5034475922584534,0.5316840171813965,0.16249999999999998,404.911101354359,0.7248028814792633,0.6522335410118103,249,413.92244830321494,0
pair_000,SetA,1,573.0,436.0,0,8.899999999999999,1.0,0.7805724143981934,0.0,0.5549087524414062,0.5851625919342042,0.05,97.082439194738,0.7607178390026093,0.6177303194999695,249,37.48310771173507,0
pair_000,SetA,1,569.0,194.0,0,8.899999999999999,1.0,0.780375599861145,0.0,0.4401323199272156,0.48009964227676394,0.16249999999999998,313.68296096536704,0.7594438791275024,0.6088380813598633,249,204.5522840278651,0
