pair_id,set_type,gt_found,pred_found,loc_err,scale_err,theta_err,score,failure_mode
pair_015,SetA,1,0,-1.0,11.607515229888552,2.364970964816345,0.8270090647017,PRESENCE_FALSE_NEGATIVE
pair_016,SetA,1,0,-1.0,10.057211825069125,0.4332513476194233,0.8229933029588148,PRESENCE_FALSE_NEGATIVE
pair_017,SetA,1,0,-1.0,8.97877119378156,4.067509923316584,0.7049345671826039,PRESENCE_FALSE_NEGATIVE
pair_018,SetA,1,0,-1.0,9.186375492262773,0.2863939901769177,0.7525999044617591,PRESENCE_FALSE_NEGATIVE
pair_019,SetA,1,1,177.71895301308635,0.035375579086988296,0.0869688924011629,0.866203352385989,PERIODIC_REPLICA
pair_020,SetA,1,1,50.431357498244196,0.02203174624456139,0.022648035653979548,0.8754968153845526,PERIODIC_REPLICA
pair_021,SetA,1,1,0.10663836834380212,0.029387930389386696,0.2509586195403575,0.9438713655592798,SUBPIXEL_SUCCESS
pair_022,SetA,1,1,3.330817238337581,0.09153385035239126,0.06463819958223205,0.8897782408627883,IN_BOUNDS_SUCCESS
pair_023,SetA,1,1,0.24387599148889938,0.008223317382558548,0.009377485861119084,0.8457286282750477,SUBPIXEL_SUCCESS
pair_024,SetA,1,0,-1.0,9.3812787187611,3.869408942649408,0.6135224010517606,PRESENCE_FALSE_NEGATIVE
pair_025,SetA,1,0,-1.0,11.18954160630585,3.431483293770268,0.6618217506132635,PRESENCE_FALSE_NEGATIVE
pair_026,SetA,1,1,18.026472929701992,0.06486963059209927,0.0858817398312488,0.8569306367819488,PERIODIC_REPLICA
pair_027,SetA,1,0,-1.0,10.122298773883395,4.66048258530244,0.8305263343688292,PRESENCE_FALSE_NEGATIVE
pair_028,SetA,1,1,0.1474322445217545,0.040366463194182245,0.06789753976567237,0.8462180733789149,SUBPIXEL_SUCCESS
pair_029,SetA,1,0,-1.0,11.11090566392888,2.3827737948296948,0.7911802297352732,PRESENCE_FALSE_NEGATIVE
pair_030,SetA,1,0,-1.0,10.172257531768713,4.324207155868935,0.6644281713100055,PRESENCE_FALSE_NEGATIVE
pair_031,SetA,1,0,-1.0,11.700371578194344,0.020471544724149,0.7117128230013791,PRESENCE_FALSE_NEGATIVE
pair_032,SetA,1,1,119.14584334272664,0.011677108420157012,0.11995258970811307,0.8761773204258034,PERIODIC_REPLICA
pair_033,SetA,1,1,0.043478513370077285,0.0295021273568441,0.023880722829972,0.943328855644784,SUBPIXEL_SUCCESS
pair_034,SetA,1,0,-1.0,8.854218054076412,4.316875712055294,0.626794022802128,PRESENCE_FALSE_NEGATIVE
pair_035,SetA,1,0,-1.0,11.019563374324209,2.284448469865895,0.84155097147357,PRESENCE_FALSE_NEGATIVE
pair_036,SetA,1,0,-1.0,11.018218160766835,3.480580895971622,0.8161655485909612,PRESENCE_FALSE_NEGATIVE
pair_037,SetA,1,0,-1.0,10.623152214873231,4.200476510529054,0.8050298799948283,PRESENCE_FALSE_NEGATIVE
pair_038,SetA,1,1,15.535427481208174,0.011825164060798699,0.09606717386184815,0.8797894361679486,PERIODIC_REPLICA
pair_039,SetA,1,0,-1.0,9.890619445668792,3.710332560180011,0.743157274320035,PRESENCE_FALSE_NEGATIVE
pair_040,SetA,1,0,-1.0,11.350862475242376,3.903935329654246,0.634398253358625,PRESENCE_FALSE_NEGATIVE
pair_041,SetA,1,0,-1.0,8.226955404952816,0.5408819397149713,0.7747417035431934,PRESENCE_FALSE_NEGATIVE
pair_042,SetA,1,1,21.391703178623526,0.00035849215673522394,0.0082013757212831,0.8534098143346901,PERIODIC_REPLICA
pair_043,SetA,1,0,-1.0,9.182870746798272,0.2819874965089788,0.6807407554161157,PRESENCE_FALSE_NEGATIVE
pair_044,SetA,1,1,219.17149924842738,0.011726703634602487,0.02473492498739205,0.916513568202314,PERIODIC_REPLICA
pair_045,SetA,1,1,254.55317884715672,0.029621076541932467,0.13312566212770438,0.8874759108155714,PERIODIC_REPLICA
pair_046,SetA,1,0,-1.0,11.237285430720764,1.4093359125804108,0.6289824835899481,PRESENCE_FALSE_NEGATIVE
pair_047,SetA,1,0,-1.0,9.357290086822433,2.7607654897620986,0.8237159086137327,PRESENCE_FALSE_NEGATIVE
pair_048,SetA,1,1,138.47820732073282,0.14522925312809498,0.09256056644938004,0.8581912785550742,PERIODIC_REPLICA
pair_049,SetA,1,1,0.08750522602462404,0.05668760128473416,0.22638975994823696,0.8951746572740202,SUBPIXEL_SUCCESS
pair_050,SetA,1,0,-1.0,8.089668815387185,1.9794628658522848,0.815219488173564,PRESENCE_FALSE_NEGATIVE
pair_051,SetA,1,1,0.15105022232423,0.12928310603542137,0.14639200851745304,0.8775112073054409,SUBPIXEL_SUCCESS
pair_052,SetA,1,0,-1.0,10.605906230985118,0.2259390849582887,0.8298563497344105,PRESENCE_FALSE_NEGATIVE
pair_053,SetA,1,0,-1.0,11.48485682947156,4.79218862579125,0.8283382694570651,PRESENCE_FALSE_NEGATIVE
pair_054,SetA,1,0,-1.0,10.565138816770448,3.704011487591906,0.814384673316472,PRESENCE_FALSE_NEGATIVE
pair_055,SetA,1,1,0.1824852861663119,0.0096382623450193,0.0697938147128978,0.891293847934817,SUBPIXEL_SUCCESS
pair_056,SetA,1,0,-1.0,9.09806019061035,2.247483619682887,0.627740241960413,PRESENCE_FALSE_NEGATIVE
pair_057,SetA,1,0,-1.0,8.676415774304342,0.5151535649115733,0.8173268919717991,PRESENCE_FALSE_NEGATIVE
pair_058,SetA,1,0,-1.0,8.065466782548414,0.6158249936142601,0.6356439470608212,PRESENCE_FALSE_NEGATIVE
pair_059,SetA,1,1,0.05885413659477415,0.0809488747988496,0.03979712667463797,0.9560582210259212,SUBPIXEL_SUCCESS
pair_060,SetA,1,0,-1.0,11.161132102027924,2.3057867458450043,0.6534661070896475,PRESENCE_FALSE_NEGATIVE
pair_061,SetA,1,0,-1.0,11.069189775995708,1.9696099430669236,0.703406687365836,PRESENCE_FALSE_NEGATIVE
pair_062,SetA,1,1,61.08058913414464,0.043013534069840986,0.13999731884277722,0.8770641493834693,PERIODIC_REPLICA
pair_063,SetA,1,1,0.12287324591241254,0.022430554325369556,0.00022152344545034452,0.8981240927245484,SUBPIXEL_SUCCESS
pair_064,SetA,1,1,4.959692864833457,0.08331496966146013,0.1102471981564932,0.8979791740376148,IN_BOUNDS_SUCCESS
pair_065,SetA,1,1,0.17564038981910005,0.05030699555817364,0.04383697557273214,0.9209595202000348,SUBPIXEL_SUCCESS
pair_066,SetA,1,0,-1.0,10.206105032512957,0.4183564556936385,0.7364509431562866,PRESENCE_FALSE_NEGATIVE
pair_067,SetA,1,1,0.06371151479609902,0.08968033906623596,0.018904128952426547,0.8549892141442992,SUBPIXEL_SUCCESS
pair_068,SetA,1,0,-1.0,10.83914514473732,4.574738111665347,0.6157361879449875,PRESENCE_FALSE_NEGATIVE
pair_069,SetA,1,0,-1.0,8.84276262197276,0.46944645845522,0.7772785925614178,PRESENCE_FALSE_NEGATIVE
pair_070,SetB,1,0,-1.0,10.793949967100176,3.675030004050472,0.7428311588187526,PRESENCE_FALSE_NEGATIVE
pair_071,SetB,1,1,0.1453612917440095,0.023566865776148305,0.311592338526987,0.9000834933977225,SUBPIXEL_SUCCESS
pair_072,SetB,1,0,-1.0,10.35185387571733,0.5704968538940269,0.8399791982159229,PRESENCE_FALSE_NEGATIVE
pair_073,SetB,1,0,-1.0,10.877932124290403,1.430869050232289,0.779497716462617,PRESENCE_FALSE_NEGATIVE
pair_074,SetB,1,1,10.95018409569863,0.0009808412381868692,0.0393709137902325,0.8851602161963704,PERIODIC_REPLICA
pair_075,SetB,1,0,-1.0,10.385126776815884,0.0078429336396137,0.6791570177571733,PRESENCE_FALSE_NEGATIVE
pair_076,SetB,1,0,-1.0,10.910273427908958,0.9382020045160592,0.7128583684823313,PRESENCE_FALSE_NEGATIVE
pair_077,SetB,1,0,-1.0,11.470049212426757,3.2048414164465155,0.8255192250821575,PRESENCE_FALSE_NEGATIVE
pair_078,SetB,1,1,48.68026915581368,0.05618326754465919,0.07767723029710494,0.8539611602980981,PERIODIC_REPLICA
pair_079,SetB,1,0,-1.0,9.611166276754204,2.1216812059174472,0.7613253956142237,PRESENCE_FALSE_NEGATIVE
pair_080,SetB,1,0,-1.0,11.14776698568926,1.8239668564277445,0.6975704008655723,PRESENCE_FALSE_NEGATIVE
pair_081,SetB,1,0,-1.0,9.6008375634011,0.4202082220402667,0.8251717929433374,PRESENCE_FALSE_NEGATIVE
pair_082,SetB,1,0,-1.0,8.22395424751932,3.1226545332110813,0.6243938549810034,PRESENCE_FALSE_NEGATIVE
pair_083,SetB,1,0,-1.0,8.546717976510179,4.49751327734673,0.6736445666866797,PRESENCE_FALSE_NEGATIVE
pair_084,SetB,1,1,20.817173115040422,0.01355646368958574,0.0828052261076575,0.9002242141992646,PERIODIC_REPLICA
pair_085,SetB,1,0,-1.0,11.394330819256863,1.1279085096053998,0.7272562963814456,PRESENCE_FALSE_NEGATIVE
pair_086,SetB,1,0,-1.0,11.872125133095311,4.501468561092846,0.6179340770882594,PRESENCE_FALSE_NEGATIVE
pair_087,SetB,1,0,-1.0,9.918095709523444,0.824772868620574,0.7076535391177117,PRESENCE_FALSE_NEGATIVE
pair_088,SetB,1,1,279.1147354709614,0.003592848623227951,0.020123730817976693,0.8881497998888156,PERIODIC_REPLICA
pair_089,SetB,1,1,0.030352593641517173,0.08961935574429347,0.03184075563604605,0.8568226493511402,SUBPIXEL_SUCCESS
pair_090,SetB,1,1,0.08483976364925534,0.058615107568714464,0.036619372397877825,0.9379797894830516,SUBPIXEL_SUCCESS
pair_091,SetB,1,0,-1.0,11.97333713043265,3.694465867891481,0.7849769235272006,PRESENCE_FALSE_NEGATIVE
pair_092,SetB,1,1,4.089208275976512,0.03712879285075843,0.10273201889902595,0.9166801538523645,IN_BOUNDS_SUCCESS
pair_093,SetB,1,1,156.63434524242595,0.015060691427759565,0.06386649768184682,0.8751594576836332,PERIODIC_REPLICA
pair_094,SetB,1,1,120.77635246691207,0.03092133830750221,0.07791222189755032,0.8670825725305802,PERIODIC_REPLICA
pair_095,SetB,1,0,-1.0,11.661515048093992,3.21165488230387,0.8109584745654009,PRESENCE_FALSE_NEGATIVE
pair_096,SetB,1,1,31.629199460556027,0.017367437126274865,0.018770416082921848,0.8899260364044423,PERIODIC_REPLICA
pair_097,SetB,1,0,-1.0,11.540622025717184,0.3010091868610178,0.8251347460636822,PRESENCE_FALSE_NEGATIVE
pair_098,SetB,1,1,14.600740177684884,0.09158977859957496,0.17299155285652912,0.9151570396060386,PERIODIC_REPLICA
pair_099,SetB,1,0,-1.0,8.757315148713861,4.123334818429038,0.7599583454855722,PRESENCE_FALSE_NEGATIVE
pair_100,SetB,1,1,98.88178981978345,0.0038709643095931057,0.18050109719137275,0.8876451639744474,PERIODIC_REPLICA
pair_101,SetB,1,1,156.6391588562937,0.022660960906698335,0.2843137715545048,0.8932752502693049,PERIODIC_REPLICA
pair_102,SetB,1,1,297.91900957187113,0.06038264980191599,0.07649682498197308,0.8960253829603619,PERIODIC_REPLICA
pair_103,SetB,1,1,0.07562747609076324,0.05201823626289581,0.018176681862289712,0.8533433316672424,SUBPIXEL_SUCCESS
pair_104,SetB,1,0,-1.0,10.15946304666401,3.731313579114373,0.6260106193695314,PRESENCE_FALSE_NEGATIVE
pair_105,SetB,1,1,0.09732759226141309,0.18263701151257372,0.13035065315386607,0.888951147968912,SUBPIXEL_SUCCESS
pair_106,SetB,1,1,297.6432238547805,0.05224572403715122,0.031896436598464195,0.9037811487617162,PERIODIC_REPLICA
pair_107,SetB,1,0,-1.0,8.512671442299652,0.02058041769771,0.7622926805806133,PRESENCE_FALSE_NEGATIVE
pair_108,SetB,1,0,-1.0,10.159816827997092,2.262280083100258,0.6603820298649119,PRESENCE_FALSE_NEGATIVE
pair_109,SetB,1,1,0.02788537827094054,0.012159978751387968,0.05529335830868831,0.9111741480648704,SUBPIXEL_SUCCESS
pair_110,SetB,1,0,-1.0,11.779830299316806,2.126186899308131,0.6132946923427276,PRESENCE_FALSE_NEGATIVE
pair_111,SetB,1,1,0.24790831386930115,0.0015281172829002543,0.016516190878815173,0.8947991065556554,SUBPIXEL_SUCCESS
pair_112,SetB,1,0,-1.0,9.21143451694916,2.9169358564157166,0.7161009102175966,PRESENCE_FALSE_NEGATIVE
pair_113,SetB,1,0,-1.0,8.468032986529112,1.4397813061972755,0.6703235275680512,PRESENCE_FALSE_NEGATIVE
pair_114,SetB,1,1,130.5979095939033,0.014576447277928395,0.11500229622407865,0.8764578976456916,PERIODIC_REPLICA
pair_115,SetB,1,0,-1.0,11.898440151981468,2.1445133293555063,0.8368212574994894,PRESENCE_FALSE_NEGATIVE
pair_116,SetB,1,0,-1.0,9.350680345971464,1.5704309804846073,0.6770106379831415,PRESENCE_FALSE_NEGATIVE
pair_117,SetB,1,0,-1.0,11.227690027321858,4.578546458555724,0.8247063892294999,PRESENCE_FALSE_NEGATIVE
pair_118,SetB,1,0,-1.0,8.243964330265932,4.36403325502121,0.7049583690920247,PRESENCE_FALSE_NEGATIVE
pair_119,SetB,1,0,-1.0,10.629159853054103,4.439489659818224,0.6884123933501172,PRESENCE_FALSE_NEGATIVE
pair_120,SetB,1,0,-1.0,9.841559150141318,3.4541359876566045,0.6333732092584566,PRESENCE_FALSE_NEGATIVE
pair_121,SetB,1,0,-1.0,11.581456633333616,1.6146532063125385,0.7140488591975653,PRESENCE_FALSE_NEGATIVE
pair_122,SetB,1,1,0.10154224527101559,0.04307385082474369,0.14621170494077879,0.8701764515600303,SUBPIXEL_SUCCESS
pair_123,SetB,1,0,-1.0,9.499484087278686,2.6142756252043875,0.8187299916292681,PRESENCE_FALSE_NEGATIVE
pair_124,SetB,1,0,-1.0,8.678349002671597,3.3401636199965115,0.7015670352934611,PRESENCE_FALSE_NEGATIVE
pair_125,SetB,1,0,-1.0,10.216530144320108,3.4545837008371025,0.7615078522410483,PRESENCE_FALSE_NEGATIVE
pair_126,SetB,1,1,0.23969127701541945,0.0615411283647056,0.1626894443981728,0.8724125470815698,SUBPIXEL_SUCCESS
pair_127,SetB,1,0,-1.0,10.145940923562224,4.8453109991354335,0.7948120304196813,PRESENCE_FALSE_NEGATIVE
pair_128,SetB,1,0,-1.0,8.666842403057338,1.518141891487092,0.7294138093438407,PRESENCE_FALSE_NEGATIVE
pair_129,SetB,1,1,0.11700098172742882,0.02497395657368706,0.14267023839350568,0.8610277335542718,SUBPIXEL_SUCCESS
pair_130,SetB,1,1,230.2838173679115,0.17715177531094817,0.2028443850848518,0.8733856471818496,PERIODIC_REPLICA
pair_131,SetB,1,1,157.94465437780462,0.027796683914976583,0.2682086557391079,0.8698867397608897,PERIODIC_REPLICA
pair_132,SetB,1,0,-1.0,9.903234267851792,3.320705987706245,0.6426129354389696,PRESENCE_FALSE_NEGATIVE
pair_133,SetB,1,0,-1.0,10.754607330372504,4.088421180698935,0.8331678733041692,PRESENCE_FALSE_NEGATIVE
pair_134,SetB,1,0,-1.0,10.986059782278655,3.544469457508024,0.7557798357614541,PRESENCE_FALSE_NEGATIVE
pair_135,SetB,1,1,218.00818502368892,0.03882327459318802,0.19981252553642115,0.8843801081090309,PERIODIC_REPLICA
pair_136,SetB,1,1,285.47015138837855,0.030768943847789387,0.03618872277451857,0.89914250611114,PERIODIC_REPLICA
pair_137,SetB,1,0,-1.0,11.949802998291268,3.78161965487544,0.7066330161804654,PRESENCE_FALSE_NEGATIVE
pair_138,SetB,1,0,-1.0,10.13785344094579,1.9266826266081587,0.6978664492408785,PRESENCE_FALSE_NEGATIVE
pair_139,SetB,1,1,0.0472498073401632,0.029087488923495997,0.28500311128091926,0.8660811712003682,SUBPIXEL_SUCCESS
pair_140,SetC,0,1,-1.0,0.0,0.0,0.8978113480712555,ABSENCE_FALSE_POSITIVE
pair_141,SetC,0,0,0.0,0.0,0.0,0.7049376169716306,REJECTION_SUCCESS
pair_142,SetC,0,0,0.0,0.0,0.0,0.6230930416382884,REJECTION_SUCCESS
pair_143,SetC,0,0,0.0,0.0,0.0,0.842747087318997,REJECTION_SUCCESS
pair_144,SetC,0,0,0.0,0.0,0.0,0.7888126881074455,REJECTION_SUCCESS
pair_145,SetC,0,0,0.0,0.0,0.0,0.8297460083918189,REJECTION_SUCCESS
pair_146,SetC,0,1,-1.0,0.0,0.0,0.8471052189672624,ABSENCE_FALSE_POSITIVE
pair_147,SetC,0,0,0.0,0.0,0.0,0.7058612561137301,REJECTION_SUCCESS
pair_148,SetC,0,1,-1.0,0.0,0.0,0.8725047767163885,ABSENCE_FALSE_POSITIVE
pair_149,SetC,0,0,0.0,0.0,0.0,0.7928542995726175,REJECTION_SUCCESS
pair_150,SetC,0,0,0.0,0.0,0.0,0.8104624043223992,REJECTION_SUCCESS
pair_151,SetC,0,0,0.0,0.0,0.0,0.5952596307663215,REJECTION_SUCCESS
pair_152,SetC,0,0,0.0,0.0,0.0,0.7926341060834248,REJECTION_SUCCESS
pair_153,SetC,0,1,-1.0,0.0,0.0,0.8455562545376974,ABSENCE_FALSE_POSITIVE
pair_154,SetC,0,0,0.0,0.0,0.0,0.6542656451608803,REJECTION_SUCCESS
pair_155,SetC,0,0,0.0,0.0,0.0,0.6352382456985992,REJECTION_SUCCESS
pair_156,SetC,0,1,-1.0,0.0,0.0,0.8536915970515324,ABSENCE_FALSE_POSITIVE
pair_157,SetC,0,0,0.0,0.0,0.0,0.6064878182771046,REJECTION_SUCCESS
pair_158,SetC,0,0,0.0,0.0,0.0,0.8126519803158118,REJECTION_SUCCESS
pair_159,SetC,0,1,-1.0,0.0,0.0,0.8606609366254968,ABSENCE_FALSE_POSITIVE
pair_160,SetC,0,0,0.0,0.0,0.0,0.6532884712737907,REJECTION_SUCCESS
pair_161,SetC,0,0,0.0,0.0,0.0,0.7968831227425044,REJECTION_SUCCESS
pair_162,SetC,0,1,-1.0,0.0,0.0,0.8588744582499871,ABSENCE_FALSE_POSITIVE
pair_163,SetC,0,0,0.0,0.0,0.0,0.6019948196912335,REJECTION_SUCCESS
pair_164,SetC,0,0,0.0,0.0,0.0,0.7618348094839196,REJECTION_SUCCESS
pair_165,SetC,0,0,0.0,0.0,0.0,0.8199028741751112,REJECTION_SUCCESS
pair_166,SetC,0,1,-1.0,0.0,0.0,0.8691668961512347,ABSENCE_FALSE_POSITIVE
pair_167,SetC,0,0,0.0,0.0,0.0,0.7904384738546809,REJECTION_SUCCESS
pair_168,SetC,0,0,0.0,0.0,0.0,0.6420860825177529,REJECTION_SUCCESS
pair_169,SetC,0,0,0.0,0.0,0.0,0.7523689436355252,REJECTION_SUCCESS
pair_170,SetC,0,0,0.0,0.0,0.0,0.5885579834551267,REJECTION_SUCCESS
pair_171,SetC,0,0,0.0,0.0,0.0,0.7518730906092137,REJECTION_SUCCESS
pair_172,SetC,0,1,-1.0,0.0,0.0,0.8931568690537552,ABSENCE_FALSE_POSITIVE
pair_173,SetC,0,0,0.0,0.0,0.0,0.7651931165107514,REJECTION_SUCCESS
pair_174,SetC,0,0,0.0,0.0,0.0,0.60660433420921,REJECTION_SUCCESS
pair_175,SetC,0,1,-1.0,0.0,0.0,0.9086626734448118,ABSENCE_FALSE_POSITIVE
pair_176,SetC,0,1,-1.0,0.0,0.0,0.8864730159188445,ABSENCE_FALSE_POSITIVE
pair_177,SetC,0,0,0.0,0.0,0.0,0.7139809060823925,REJECTION_SUCCESS
pair_178,SetC,0,0,0.0,0.0,0.0,0.7023888364617088,REJECTION_SUCCESS
pair_179,SetC,0,0,0.0,0.0,0.0,0.7915174135988691,REJECTION_SUCCESS
