top1_score,margin,top1_corr,top1_ctx,top1_neigh,top1_grad,mode_strong,pair_id,gt_found,gt_x,gt_y,pred_x,pred_y
0.6854843187247581,0.01364384034957955,0.7711803913116455,0.6204422128544644,0.7702167332172394,0.6351284384727478,1.0,pair_052,1,580.7489974922584,537.8446461986192,0.0,0.0
0.6946389192836268,0.0970130047212151,0.8445104956626892,0.816257944317603,0.662306010723114,0.7051840424537659,0.0,pair_053,1,481.9060221764303,519.3259577042813,0.0,0.0
0.8465252172977369,0.08670227813672948,0.7350257039070129,0.4943463488902876,0.3231734484434128,0.6060858964920044,0.0,pair_054,1,524.3944849087668,385.2139829045786,0.0,0.0
0.9511797403314245,0.6039601455044339,0.8865199685096741,0.7923627203244548,0.5534626394510269,0.7506453394889832,0.0,pair_055,1,404.9636330057472,391.4923593167131,404.7825289994924,391.51476955066215
0.05884229286419766,0.027706465904563136,0.8280072212219238,0.7267457855244922,0.14270692877471447,0.6723040342330933,0.0,pair_056,1,503.63453564902574,449.4331566071532,0.0,0.0
0.885206469386857,0.017868567182466766,0.8756587505340576,0.8297083206717164,0.7099875658750534,0.6609126329421997,0.0,pair_057,1,551.3003772449036,447.9003532222361,0.0,0.0
0.13447796836133946,0.026915776509310693,0.7952147722244263,0.5286405109179383,0.3940948444069363,0.5481061935424805,0.0,pair_058,1,409.69162392649287,578.3278051888444,0.0,0.0
0.8828512382778867,0.7552711430005439,0.850341796875,0.7366396734011915,0.2933975327759981,0.626067042350769,1.0,pair_059,1,614.5899867242111,423.4540121109193,614.5366038470746,423.42923151724307
0.2611197386145248,0.054488044396016067,0.7229735255241394,0.39837347188924077,0.502402164041996,0.528304934501648,0.0,pair_060,1,560.1155584056785,517.980210360295,0.0,0.0
0.03466018566259621,0.0016152119542168428,0.8583700060844421,0.7727013867185479,0.6957833766937256,0.7417234778404236,1.0,pair_061,1,594.2687468898076,437.7733349522034,0.0,0.0
0.9406649720662572,0.012719812651112883,0.7762962579727173,0.7982330917951603,0.6163218915462494,0.6730647087097168,1.0,pair_062,1,317.90019451980305,581.77040896556,378.9332231162157,584.180344509027
0.847948541733874,0.3755792113703751,0.8808350563049316,0.7383868548619644,0.3444662152323872,0.7157308459281921,0.0,pair_063,1,612.8646965251174,489.01816294065696,612.7665524534143,489.0920924729873
0.8619817922384908,0.09832628913242014,0.7872187495231628,0.6406846573158643,0.6630356013774872,0.6633641719818115,1.0,pair_064,1,556.2970362597354,454.8233314230886,556.0004382778786,449.872515030751
0.9804954610221939,0.23381976551378036,0.8774412870407104,0.7446126528874724,0.36027223616838455,0.7294036746025085,1.0,pair_065,1,373.6748610981225,603.5404455786567,373.49940834599926,603.5485621239922
0.8237719570133459,0.10567719082454186,0.7874884605407715,0.7066568835748486,0.7777076363563538,0.6952698826789856,1.0,pair_066,1,509.7991559709936,566.9947545087396,538.0023602173712,567.1374248601353
0.6754532487130364,0.5223004360036393,0.855486273765564,0.8189709511539562,0.6899165660142899,0.6523870229721069,0.0,pair_067,1,528.9313262968036,440.8235571257104,528.9938706747406,440.8356962321885
0.037255540553404305,0.003663734238893844,0.7493196129798889,0.636112875320316,0.07776671840110794,0.5764213800430298,0.0,pair_068,1,378.9976793534375,546.376157512448,0.0,0.0
0.6246967873856644,0.21616061459859343,0.8733513951301575,0.859939542345145,0.6642885804176331,0.5892730951309204,0.0,pair_069,1,472.57143863891145,554.5628638967514,0.0,0.0
0.20746763889655434,0.017474740726929866,0.38907238841056824,0.23069117375930703,0.23418931663036346,0.2942543923854828,1.0,pair_070,1,533.9976049824504,486.68020968908655,0.0,0.0
0.5924320754430569,0.0638903893569226,0.8054103851318359,0.7461839989005392,0.43981969729065895,0.5680902600288391,1.0,pair_071,1,556.8229823160575,576.0862587087526,0.0,0.0
0.21063135242453024,0.04609663299156011,0.3675682544708252,0.2574053902820893,0.35176020860671997,0.1493515819311142,1.0,pair_072,1,418.7440317498672,627.2884436776022,0.0,0.0
0.5465338049717159,0.22748595161748425,0.7459096312522888,0.709333330348338,0.3646799735724926,0.4551462233066559,1.0,pair_073,1,507.3263442179462,410.4344664899672,511.64936134159007,575.0879778451317
0.8954552290867855,0.10828645974941087,0.5757014155387878,0.5574509334194435,0.5640280842781067,0.32691049575805664,1.0,pair_074,1,551.0026516259751,562.9354725990652,550.971123663356,562.939650782887
0.04297988585425402,0.0007930016612779089,0.6901665329933167,0.6311343877821841,0.652820959687233,0.48681676387786865,1.0,pair_075,1,421.1876306684851,523.554354323216,0.0,0.0
0.09168770302504696,0.03946606298450291,0.2513464391231537,0.20227910183206216,0.2259759120643139,0.1006200760602951,1.0,pair_076,1,371.649968341773,387.4210639684029,0.0,0.0
0.8771532009044772,0.03295623136461001,0.75006502866745,0.7260838793962684,0.6063558161258698,0.5147626399993896,0.0,pair_077,1,569.2138246861344,478.7272095418808,0.0,0.0
0.7148384369055811,0.06541606326176153,0.5785106420516968,0.6047709998427915,0.4117007851600647,0.42949366569519043,0.0,pair_078,1,587.4386831359992,533.0853517555572,0.0,0.0
0.5831717422997712,0.14977431900276278,0.7983464002609253,0.760901445060438,0.5440642386674881,0.5475066304206848,1.0,pair_079,1,437.5161967751044,512.2563095857726,437.0077342750184,498.95675430790055
0.2939276798047048,0.04354385328169741,0.43071308732032776,0.37337675945969573,0.15608714893460274,0.21975454688072205,0.0,pair_080,1,401.0613179749196,456.57166489279024,0.0,0.0
0.3751895289416189,0.041231258489536016,0.7410194873809814,0.6719948597960457,0.638679027557373,0.4416532814502716,0.0,pair_081,1,643.564896611024,625.3431765134626,0.0,0.0
0.013503463388835549,0.0013810541085658296,0.5912002921104431,0.5108867057622228,0.09486168215516955,0.3254883289337158,0.0,pair_082,1,371.5852076185285,481.0603167121579,0.0,0.0
0.02680402004662042,0.011201161030439525,0.6865900754928589,0.6188829434488821,0.6213665157556534,0.3377615511417389,1.0,pair_083,1,450.98769089577416,638.523116826904,0.0,0.0
0.8853386279932223,0.0615312322374858,0.5737757682800293,0.12394679602061678,0.3311094641685486,0.4430214464664459,1.0,pair_084,1,457.6567004118978,550.1494366937269,456.45435310687367,529.3670148555565
0.13307955206070238,0.07256476555305558,0.7764560580253601,0.6893717327990894,0.29874369874596596,0.5389929413795471,0.0,pair_085,1,493.2118378807493,528.2201001132426,0.0,0.0
0.041314028341969185,0.011638120377928149,0.1789853721857071,0.15358418597831316,0.08134383242577314,0.08791031688451767,0.0,pair_086,1,457.2317665936316,402.1450954048615,0.0,0.0
0.33492524720139333,0.2631385302859798,0.8188492059707642,0.6589995917742464,0.6164033561944962,0.6008747816085815,1.0,pair_087,1,561.7446930867666,483.7465478031667,0.0,0.0
0.9344780830472951,0.040913118370435986,0.5216779708862305,0.4792599344052083,0.39335885643959045,0.4027726650238037,1.0,pair_088,1,583.2712298593958,635.7661564221528,580.9502880345785,356.66107086104984
0.9071246016721268,0.2687607195688346,0.814505398273468,0.7708336197546868,0.36745205521583557,0.6014209389686584,0.0,pair_089,1,614.8318201722535,401.1196743368377,614.8543225041748,401.0993046289637
0.8747887556549195,0.20600788243294166,0.45781567692756653,0.4255736011602482,0.26444923132658005,0.24884749948978424,1.0,pair_090,1,348.0227842198753,417.5201754337889,348.04196637653826,417.602818221507
0.2655517482459531,0.043245837469554016,0.7537572383880615,0.6795155258808068,0.6372991800308228,0.5985808372497559,0.0,pair_091,1,379.7392538864404,530.2769969644571,0.0,0.0
0.9094843556245098,0.3619545327050132,0.5676678419113159,0.543622269512626,0.3324183225631714,0.42992669343948364,0.0,pair_092,1,394.9167445159693,370.2205651297191,399.0,370.0
0.9106290040794967,0.009623517676238369,0.7963955998420715,0.6544108310264293,0.5473069623112679,0.5102346539497375,1.0,pair_093,1,567.0186268370562,513.5688143928033,410.54142983884515,506.55419187220065
0.18815010931275475,0.061750918022254825,0.46498051285743713,0.32425057576416416,0.39264465868473053,0.22846949100494385,1.0,pair_094,1,449.5703586355875,474.1917687819448,0.0,0.0
0.6368773748596401,0.04986640808978493,0.8058041930198669,0.7639934334305598,0.2973753744736314,0.5723634362220764,0.0,pair_095,1,631.1139006707233,614.2538407644836,0.0,0.0
0.8817033400147593,0.173634781055524,0.6046401262283325,0.5225461345735474,0.5088641196489334,0.4295136332511902,1.0,pair_096,1,505.2391638206021,450.6249223056501,504.9042871796503,418.9974956611856
0.1663857092240492,0.04237296695938242,0.7591485381126404,0.6886537787233893,0.726067990064621,0.44134238362312317,1.0,pair_097,1,537.0184363712208,462.41633390964097,0.0,0.0
0.8323856895667456,0.04525273355223014,0.400786817073822,0.2896540916985492,0.22244151681661606,0.22123569250106812,1.0,pair_098,1,461.6327010787445,639.9432626594256,477.5,395.5
0.6746987586517531,0.141314420560821,0.7442545890808105,0.7140543478987533,0.48283055424690247,0.41690728068351746,0.0,pair_099,1,416.78169962655215,408.8498950698431,0.0,0.0
0.8953471058910994,0.02756471701019836,0.6129701733589172,0.3976093239380066,0.4023393392562866,0.46168607473373413,1.0,pair_100,1,496.712138592475,472.12093617651897,503.46086343337777,580.6530071428242
0.9441203569607879,0.07431648036036265,0.723534345626831,0.666318921639891,0.6510709822177887,0.3895530104637146,1.0,pair_101,1,617.5774100773461,658.7671096154937,460.94371430105383,657.458891488764
0.8616644019552399,0.13141270003668826,0.560461163520813,0.5600785777649988,0.4568304717540741,0.3692569434642792,1.0,pair_102,1,558.7407932360767,654.2146527026613,579.9325986107442,357.0503149209435
0.8026204388292639,0.18067192918140962,0.7669838070869446,0.7257092509901801,0.3484930023550987,0.4652847647666931,0.0,pair_103,1,461.1148644304402,582.1891739864284,0.0,0.0
0.3223814382859479,0.1604663850776402,0.3564460873603821,0.3123387189065366,0.2214856967329979,0.17348013818264008,0.0,pair_104,1,460.7330676441381,384.13561333368057,0.0,0.0
0.9146344143057649,0.27371299144802863,0.7741129398345947,0.7226724187051454,0.5243600979447365,0.4858810007572174,1.0,pair_105,1,390.3853169977744,437.6805911482167,390.4807917636589,437.69949165865177
0.8826834735824352,0.0005061679227483795,0.3675866723060608,0.3472050677114828,0.31485283374786377,0.2170679271221161,1.0,pair_106,1,352.88208754607297,448.0910614383217,590.8483649931815,490.9502158901664
0.1305740576314766,0.04365499188982139,0.7134830951690674,0.6770801231074338,0.6786118745803833,0.3765135705471039,1.0,pair_107,1,551.9226562884385,330.6893994609432,0.0,0.0
0.36823853047310506,0.344093820647174,0.2712631821632385,0.20900864851856782,0.1857961006462574,0.12100745737552643,0.0,pair_108,1,419.0241100659799,415.0396710952816,0.0,0.0
0.42020634829011294,0.2691290838309699,0.7374774813652039,0.6920676326542452,0.29966078884899616,0.4325585663318634,1.0,pair_109,1,595.0376202297144,558.3261749532121,595.0133300248149,558.3124789586425
0.0266760948685493,0.0012814039862768904,0.49427735805511475,0.2561734427934621,0.02218867465853691,0.35655033588409424,0.0,pair_110,1,422.7339868744404,608.8382082352778,0.0,0.0
0.8136343825913175,0.477413246761995,0.8597756028175354,0.7765560901690512,0.42238471657037735,0.6138646602630615,0.0,pair_111,1,641.9649092431109,514.1642988479941,641.7296485683474,514.2424713942962
0.22264741418536885,0.15866491586768927,0.6435006260871887,0.36309522383366716,0.13342193141579628,0.42267635464668274,1.0,pair_112,1,448.691706059214,483.9684783690704,0.0,0.0
0.14843595659335854,0.05435772510663216,0.7178528904914856,0.6673143117482164,0.6939765363931656,0.4409601390361786,1.0,pair_113,1,324.3040343836874,661.3189144655241,0.0,0.0
0.8727876063532755,0.03119915447200361,0.39234405755996704,0.24312642647902916,0.3187202885746956,0.2744785249233246,1.0,pair_114,1,641.16389151336,405.91585793670015,642.5070852237285,522.4935955294959
0.8804464927246459,0.016416219151719202,0.7947864532470703,0.7247360071756168,0.6489128023386002,0.5816882848739624,0.0,pair_115,1,401.2870861782606,559.8881899220037,0.0,0.0
0.8127735674402763,0.3599033701919214,0.4057433009147644,0.30954386267507705,0.3267303556203842,0.16398631036281586,0.0,pair_116,1,404.1949591067989,597.3564869766575,381.0,598.0
0.46520707857420296,0.09376668949422506,0.733968198299408,0.7420057384316538,0.6710154861211777,0.4879980981349945,1.0,pair_117,1,463.4485670873985,378.2863714063405,0.0,0.0
0.3185704592667429,0.04089738610538496,0.19903963804244995,0.16525574694522824,0.14368709921836853,0.0935392677783966,1.0,pair_118,1,665.9286433650714,383.7105126474083,0.0,0.0
0.05245011061386379,0.013287477669360608,0.7449039816856384,0.5505651463211929,0.6691171824932098,0.6181140542030334,1.0,pair_119,1,567.9409966845091,458.0488132422573,0.0,0.0
0.08336647899220599,0.025671547994240172,0.35156211256980896,0.31007780434420806,0.23281607031822205,0.15784668922424316,0.0,pair_120,1,406.69402532252985,536.5093041663631,0.0,0.0
0.20001576038180321,0.13914579256344425,0.7506797313690186,0.6859968673079588,0.17507848143577576,0.6214223504066467,1.0,pair_121,1,627.6125774937187,393.331013610427,0.0,0.0
0.9354729436767538,0.013384559276740204,0.36352139711380005,0.30512008369132115,0.34261494874954224,0.21837443113327026,1.0,pair_122,1,455.3315298427642,564.6009564753156,455.5,559.5
0.6453771361127871,0.147889952962578,0.7936408519744873,0.7250993188660793,0.3288208842277527,0.5360640287399292,1.0,pair_123,1,556.7602334876108,478.9354070031733,558.5653996887339,438.56831917022186
0.07572012972224192,0.019846088428246866,0.5890721082687378,0.3750377019542677,0.24648647056892514,0.3108644485473633,0.0,pair_124,1,654.7514722101861,534.3109309569012,0.0,0.0
0.22675668666303014,0.04571596116672458,0.783202052116394,0.7042904982431786,0.5049629136919975,0.5073016285896301,1.0,pair_125,1,605.7903195195479,541.5417448911985,0.0,0.0
0.7918514283011283,0.03973846031267536,0.32129594683647156,0.323069054382099,0.247345969080925,0.0819011926651001,0.0,pair_126,1,539.2307783768355,480.9993138082922,0.0,0.0
0.1685917527402804,0.08986767853333617,0.6825279593467712,0.6672724528165265,0.4407874122262001,0.43401485681533813,0.0,pair_127,1,453.00874129807096,539.592610087729,0.0,0.0
0.7989528330034527,0.1955289971427865,0.5048540830612183,0.36466859740792223,0.4002692922949791,0.27959132194519043,1.0,pair_128,1,378.857135586239,390.7316493533143,391.4143146213921,390.45252785591896
0.8165532914240496,0.25067247330469167,0.7669628262519836,0.7338543434611229,0.48373109102249146,0.3681776821613312,0.0,pair_129,1,382.2169275397297,544.7151733450952,382.1261153341308,544.7889457860163
0.811482317837336,0.023819361555441287,0.4056612551212311,0.3279022234836457,0.3376760184764862,0.16093596816062927,1.0,pair_130,1,417.9396141911637,553.708565252627,638.4973894360944,487.4899551755177
0.6937177946969063,0.0007939704861825714,0.7396441698074341,0.6648915180419057,0.3652848731726408,0.4747200608253479,1.0,pair_131,1,619.3016287670171,408.4185246858992,0.0,0.0
0.047268424397776204,0.01892062411123393,0.19331443309783936,0.062852115314853,0.14122320339083672,0.055168624967336655,0.0,pair_132,1,422.6955142116325,609.361213275522,0.0,0.0
0.9349201190929795,0.10520242118386214,0.7921266555786133,0.7467326465234687,0.43185801804065704,0.5466419458389282,0.0,pair_133,1,592.2283332461886,394.1747816526558,592.3095548768929,394.1996435210058
0.35671413168314264,0.2938459889189857,0.5887163281440735,0.46359162095300477,0.35307223349809647,0.4331059157848358,0.0,pair_134,1,435.90866511952,554.1240882561762,0.0,0.0
0.8852441613051509,0.06586568970757123,0.7745961546897888,0.6484862828837403,0.6281891763210297,0.4642846882343292,1.0,pair_135,1,593.8296018092655,434.1213027584054,396.3871377154163,526.5552906085035
0.8739981091547598,0.20260532472061954,0.49117571115493774,0.3705548311420589,0.40710070729255676,0.34320566058158875,1.0,pair_136,1,386.5466175047172,624.6785633258728,634.9346529493347,483.9782037610615
0.16705623175105297,0.047578870153492034,0.649502158164978,0.5731642940033146,0.5574784502387047,0.33808839321136475,1.0,pair_137,1,415.67518684851154,448.6296086679527,0.0,0.0
0.0690884275204207,0.029374295529247994,0.41780146956443787,0.2516445029902292,0.28471801802515984,0.29736578464508057,1.0,pair_138,1,523.1453003858609,492.7075582359928,0.0,0.0
0.7586307664258533,0.06446159789815775,0.7946060299873352,0.6497917260573844,0.7882252633571625,0.5688872933387756,0.0,pair_139,1,468.5463345123536,617.0091115777661,0.0,0.0
0.8805134753629903,0.07020825237727335,0.7580495476722717,0.6556159875213912,0.47296643257141113,0.6716285943984985,1.0,pair_140,0,-1.0,-1.0,569.4642505815334,563.491541034426
0.24112035608644883,0.017555503824076696,0.8684540390968323,0.8170591496382138,0.7769052535295486,0.7155727744102478,1.0,pair_141,0,-1.0,-1.0,0.0,0.0
0.12001466290925299,0.029515540699336457,0.1978689283132553,0.0695597451838535,0.1367205735296011,0.0781194344162941,0.0,pair_142,0,-1.0,-1.0,0.0,0.0
0.7714838915978294,0.08151306604053221,0.7248632907867432,0.606102349589978,0.7032076269388199,0.41492679715156555,1.0,pair_143,0,-1.0,-1.0,475.4673786015871,554.730812901765
0.5569172212393492,0.16382714189430814,0.558048665523529,0.45705117504160275,0.47216272354125977,0.33122700452804565,1.0,pair_144,0,-1.0,-1.0,477.45344978963243,469.4403494253323
0.929819593017975,0.016105710031885545,0.8230475783348083,0.729017249356068,0.4651113748550415,0.49057576060295105,0.0,pair_145,0,-1.0,-1.0,0.0,0.0
0.7568035459829271,0.12089970507546322,0.689129650592804,0.5434480999667836,0.6780451536178589,0.5859225988388062,1.0,pair_146,0,-1.0,-1.0,563.5592532445422,647.4191857668264
0.8189422238282684,0.1415535175416447,0.8759441375732422,0.8453676269329612,0.5511983186006546,0.5894712805747986,0.0,pair_147,0,-1.0,-1.0,0.0,0.0
0.8755621493210519,0.08166213283587809,0.8083953261375427,0.6322493901680755,0.484633170068264,0.7337843775749207,1.0,pair_148,0,-1.0,-1.0,369.1257959103313,576.0359795414112
0.3463482073266096,0.11593801105302229,0.7683074474334717,0.7205809981977864,0.5495842918753624,0.533502995967865,1.0,pair_149,0,-1.0,-1.0,0.0,0.0
0.6829858544536211,0.021692448442162338,0.7984476089477539,0.5483419503075855,0.2135353412013501,0.7149346470832825,1.0,pair_150,0,-1.0,-1.0,635.5,564.5
0.12584870449161104,0.026992331508271267,0.7011272311210632,0.6364737707774347,0.6017486900091171,0.4387180805206299,0.0,pair_151,0,-1.0,-1.0,0.0,0.0
